text,labs
great sushi experience.,"[('sushi experience', None)]"
some servers make you feel like they are doing you a favor to bring you the food.,[]
"the first time the sushi was outstanding, the second time it was a little bland.","[('time', None)]"
"but after last night, spice grill is the only place i'm eating indian cuisine.","[('cuisine', None), ('spice grill', None), ('place', None), ('night', None)]"
i would not recommend this place to anyone.,"[('anyone', None)]"
it's somewhere you can eat and be happy.,[]
i really didn't know what to expect for a restaurant that literally overlooks the main hall of grand central.,"[('hall', None)]"
"the pesto pizza was excellent, thin-crust pizza with a nice amount of spicy italian cheese that i'd never heard of before.","[('crust pizza', None), ('amount', None), ('cheese', None)]"
you must try the shrimp appetizers.,[]
"my husband and i ate here after reading reviews here as well as hobokeni.com,","[('husband', None)]"
on a hot day it was fabulous to stop in and enjoy lunch.,"[('lunch', None), ('day', None)]"
i suspect this restaurant is what rao's would be if it hadn't turned exclusive.,"[('rao', None)]"
it is what modern cuisine is all about.,"[('cuisine', None)]"
"i'm from sichuan, this is the restaurant i recommend going.",[]
"for appetizers, i recommend the shrimp fritters and dumplings.",[]
"good french restaurant in an area devoid of decent restaurants unless you're into eating 4 pound pastrami sandwiches at katz' deli, or mexican food which is supplied by capable restaurants.","[('restaurants', None), ('deli', None), ('food', None)]"
try their plain pizza with fresh garlic or eggplant.,"[('pizza', None), ('eggplant', None), ('garlic', None)]"
"stay away from the two specialty rolls on the menu, though- too much avocado and rice will fill you up right quick.","[('specialty rolls', None), ('avocado', None), ('rice', None)]"
the place is a lot of fun.,[]
"being a fan of spicy ethnic foods, indian included, i made friends with this place long ago.","[('foods', None)]"
although we were looking for regular lettuce and some walnuts the salads we got were great.,"[('lettuce', None)]"
"the menu looked good, except for offering the chilean sea bass, but the server does not offer up the specials that were written on the board outside.","[('sea bass', None)]"
"the takeout menu says to keep an eye out for an expanded menu offering more italian dishes, i can't wait!","[('menu', None), ('dishes', None)]"
my first time there i happened not to like the crab croquette apt that i ordered and they were happy to change it for me without making no big deal.,"[('time', None), ('deal', None)]"
i go and eat out at many different restaurants and this is one place you have go and try.,"[('restaurants', None)]"
the menu choices are similar but the taste lacked more flavor than it looked.,[]
"now at the top of our list, del frisco's steakhouse.",[]
i fell in love with the egg noodles in the beef broth with shrimp dumplings and slices of bbq roast pork.,[]
"going to ballato's is like coming home and eating in my own kitchen, an absolute delight!","[('kitchen', None)]"
the drinks are amazing and half off till 8pm.,"[('pm', None)]"
never in my life did i think that i could be satisfied both in taste and in quantity for $3.00 in nyc.,"[('taste', None), ('life', None), ('quantity', None)]"
we were sorry to check them off our list as we had enjoyed and recommended the place in the past.,"[('list', None)]"
"an oasis of refinement: food, though somewhat uneven, often reaches the pinnacles of new american fine cuisine - chef's passion (and kitchen's precise execution) is most evident in the fish dishes and soups.","[('chef', None), ('execution', None)]"
chennai garden is my favorite indian restaurant in the city.,"[('chennai garden', None), ('restaurant', None)]"
decent wine selection too.,"[('wine selection', None)]"
went there for an office lunch.,[]
i liked the beer selection!,[]
not the typical nyc gimmick theme restaurant.,[]
"well, their deliveries take for ever and the food is usually cold.",[]
"(food was delivered by a busboy, not waiter) we got no cheese offered for the pasta, our water and wine glasses remained empty our entire meal, when we would have easily spent another $20 on wine.","[('meal', None), ('water', None), ('wine glasses', None)]"
"while sapphire is certainly not lacking in ambiance, and probably has the best decor of any indian restaurant i have been to in new york city, the food was not what i had hoped for.","[('restaurant', None), ('york city', None), ('sapphire', None)]"
i also recommend the rice dishes or the different varieties of congee (rice porridge).,"[('congee', None), ('varieties', None)]"
"i would definitely go back for a very special occasion, but not for regular fine dining.","[('occasion', None)]"
p.s. please don't tell anyone in my family i eat there.,"[('family', None), ('p.s.', None), ('anyone', None)]"
"we ordered the special, grilled branzino, that was so infused with bone, it was difficult to eat.",[]
and they provided a delicious dessert on the house!,"[('dessert', None)]"
i absolutely loved this place.,[]
it's great to go for a quick lunch either alone or with a friend.,"[('lunch', None)]"
joya used to be a cool spot with decent food and a colorful - if not relaxed - atmosphere.,"[('atmosphere', None), ('food', None)]"
"similar to other indian restaurants, they use the dinner special to attract customers at the door.","[('restaurants', None), ('customers', None)]"
great place to grab a hot bagel on the way to work.,"[('bagel', None), ('place', None)]"
i had very high expectations for this place and made a reservation a couple of months in advance for a special occasion.,"[('occasion', None), ('expectations', None)]"
the waitress suggested glasses of wine that went very well with the food.,[]
"my goodness, everything from the fish to the rice to the seaweed was absolutely amazing.","[('everything', None)]"
the food was bland oily.,[]
everything a ny pizza joint should be.,[]
"i recommend their pad see ew, pork chops or tofu plates.","[('tofu plates', None), ('ew', None), ('pork chops', None), ('pad', None)]"
we were treated with attitude ever since the moment we stepped into the restaurant!,[]
the meat dishes were only so-so.,[]
i've been there three times and have always had wonderful experiences.,"[('experiences', None)]"
we always go there on the weekends and leave extremely full and satisfied.,[]
one of the earlier people commenting on the restaurant did not get the that some experimenting is going on with the menu in a positive way.,"[('way', None)]"
"stick with the chicken, beef, and lamb dishes.",[]
i will recommend scopa to all of my friends for a place to go for wonderful italian food.,"[('scopa', None), ('food', None)]"
we also ordered two hot dogs thinking they would be pretty good since there is a whole section on the menu devoted to them.,"[('section', None), ('dogs', None)]"
we had a girls' night dinner here for restaurant week.,[]
it is kinda nosiy and the tables are close together but it's still a beautiful place to enjoy a nice dinner.,"[('dinner', None)]"
"i didn't expect to like nosh as much as i did, but the pastrami on challah sandwich i had was otherworldly, the soups are like mom's, and the knishes give yonah schimmel's a run for its money.",[]
went there with my wife and we had to wait for a table even though you could see there many that were empty with not reservation sigh on them.,"[('reservation sigh', None)]"
"if we were to move from the upper east side, we would genuinely miss this restaurant.","[('side', None)]"
"my picks: guizhou chicken, fish with hot bean source, fish fillet in spicy source (special menu).","[('guizhou chicken', None), ('bean source', None), ('menu', None), ('fish fillet', None)]"
for dinner i had the chicken tikka-masala and some garlic naan.,[]
also a little more expensive than your average bagel place.,"[('bagel place', None)]"
i've read some of the previews reviews - people are either not new yorkers or have more appreciation for ambience then food.,"[('people', None)]"
the place was quiet and delightful.,[]
we went to this restaurant based on prior internet comments.,"[('internet comments', None)]"
restaurant was dirty and unkempt.,"[('restaurant', None)]"
"go to any corned indian restaurant, and the little india strip along east 6 st rules supreme!","[('restaurant', None), ('st rules', None), ('india strip', None)]"
"great for groups, great for a date, great for early brunch or a nightcap.","[('groups', None), ('brunch', None)]"
this place is worth going even if only for their beer.,[]
"i am not the most experienced person when it comes to thai food, but my friend who took me there is.","[('food', None)]"
our waiter and all of the people helping him were attentive and genuine.,"[('waiter', None)]"
my fiance took me to scopa last week for my birthday and i couldn't believe the food.,"[('fiance', None), ('birthday', None)]"
came looking for this place because i heard good things.,"[('things', None)]"
this place is great.,[]
the cold appetizer dishes taste like the way i remember them to taste when i was growing up in taiwan.,"[('appetizer dishes', None)]"
my family and i ate here last night for our annual christmas dinner with the family members who would rather spend the holidays with friends out-of-town.,"[('family', None), ('friends', None), ('christmas dinner', None), ('night', None)]"
"i know this is the case in many nyc eateries, but here, they really cram you in to the point where it's borderline uncomfortable.","[('borderline', None), ('eateries', None)]"
"luckily we saved room for the bbq salmon, sea bass and crispy duck.","[('room', None), ('duck', None), ('sea bass', None)]"
eating at ottimo is like eating in chef salvatore esposito's home.,[]
this is the jackel and hideof the restaurants on the ues.,[]
we have lived in chelsea for two years and have never noticed this restaurant.,[]
"after dining at b.o.g over twenty times now, its official !","[('dining', None)]"
anyone who ever dined at a thai restaurant is in for a huge disappointment.,"[('restaurant', None)]"
and comparing it to the chinatown restaurants is simply not fair.,[]
there's something smooth about sipping sake upper east side style.,"[('side style', None), ('sake', None), ('something', None)]"
they even have a section in the menu called american chinese food!,"[('food', None)]"
saul is the best restaurant on smith street and in brooklyn.,"[('restaurant', None), ('brooklyn', None), ('street', None)]"
"two people in our party felt like something else, and volare immediately obliged with two great dishes that were not in their regular menu.","[('dishes', None)]"
went here last night and had a pleasant experience.,"[('experience', None), ('night', None)]"
the selection changes frequently but the basic dishes are always available.,"[('dishes', None)]"
i care more about the food and ambience.,[]
all my co-workers were amazed at how small the dish was.,"[('co-workers', None)]"
we also had shared a house salad that was fresh.,[]
"when i saw that their website had a link to da ciro in napoli, i knew there was going to be good pizza!",[]
"i can't wait for summer, when they serve outside on their gigantic patio.","[('summer', None), ('patio', None)]"
"the pastrami sandwich was like buttah and with pickles and an icy cold beer to wash it down, it was a pleasurable experience.","[('pickles', None), ('beer', None), ('experience', None), ('buttah', None)]"
"on a recent sunday afternoon, a friend and i accidently found this great restaurant on our way to see the pulitzer prize winning play doubt.","[('restaurant', None), ('sunday afternoon', None), ('play doubt', None), ('way', None)]"
"apparently, the good cook works then.","[('cook', None)]"
i think locals rate this place so high.,"[('locals', None)]"
not a small feat for good french food in the area.,"[('food', None)]"
i would recommend this place to anyone and would without a doubt come again.,"[('anyone', None)]"
even my indian friend couldn't believe how good and tasty everything was.,[]
my suggestion is to eat family style because you'll want to try the other dishes.,"[('dishes', None), ('suggestion', None), ('family style', None)]"
"if you live in new york city, you'll find better food at small restaurants outside of time square and spend half the amount.","[('restaurants', None), ('york city', None), ('food', None)]"
"while we thoroughly enjoyed the food, it was annoying to scream across the table for conversation.",[]
i cannot imagine you not rushing out to eat there.,[]
i got an excellent piece of cheesecake and we had several other nice pastries.,"[('pastries', None), ('piece', None), ('cheesecake', None)]"
this is the best thing in soho.,[]
"we were tired and cold when we got to the restaurant, then we sat down to begin ordering appetizers.","[('appetizers', None)]"
"but, hey, there is anything better with a decent vegetarian selection in astoria.","[('astoria', None), ('selection', None)]"
"note that they do not serve beer, you must bring your own.","[('beer', None)]"
i'd definitely recommend this little place.,"[('place', None)]"
"during our meal, the management came over and checked on us and even bought us a round of drinks.",[]
"so, the menu is written in chalk above your head and it all sounds delicious.",[]
they didn't give us the dinner special until we asked for it.,[]
great place to go for a drink too because they have 100 kinds of beer.,"[('place', None)]"
"we ate here in march, 2006 and ordered the pre-theatre 3-course dinner with wine flight.",[]
"probably much busier for lunch, it's seldom crowded for dinner (too close to downtown).","[('downtown', None)]"
okay-i don't mind the oily part (cause most are cooked that way) but it was way too bland.,"[('part', None)]"
"i had the tuna tartare with sake, mushroom ravioli with pinot noir, and the chocolate sampler with a dessert wine for $49.","[('pinot', None), ('mushroom ravioli', None)]"
"this is the perfect spot for meeting friends, having lunch, dinner, pre-theatre or after-theatre drinks!","[('meeting friends', None), ('spot', None)]"
someone else recommended the dessert - we also left that.,[]
in china the phrase for a good restaurant is hot and loud.,"[('restaurant', None)]"
"good to find a restaurant where the owners have some imagination and they have actually pulled it off, like in this case.",[]
"perhaps this food is considered extreme to an upper east side resident, but for the rest of us who've actually eaten ethnic food, this is simply dull.","[('side resident', None)]"
the prices are about $9 for an entree for dinner and even less for lunch.,[]
my boyfriend had the new england chowder it was good but i think the award should go to the lobster bisque.,"[('england chowder', None)]"
"frankly, when you compare what you can have here for lunch, versus mcds or so many other sandwich shops in the city, there is no comparison.","[('lunch', None), ('sandwich shops', None), ('mcds', None)]"
we were in search of food and stumbled on this block of indian restaurants on east sixth street.,"[('restaurants', None), ('street', None)]"
i wish i lived there as i would eat at this place as often as possible!,[]
"the chicken and steak were seasoned and cooked to perfection, and the lamb sandwhich is great for heartier appetites.","[('appetites', None)]"
"i would never wait for a table to eat, it just is not that great.",[]
the place is a bistro which means: simple dishes and wine served efficiently in a bustling atmosphere.,"[('atmosphere', None), ('wine', None), ('dishes', None)]"
you can't say its cheap because food is cheaper in chinatown.,[]
"but their best dish is thh thai spiced curry noodles with shrimp - a dish that would cost $23.95 is most places, but it is $16 here.","[('curry noodles', None), ('dish', None)]"
"while the new restaurant still features much of the same classical furniture that made tiffin so attractive, the menu has been overhauled.","[('restaurant', None), ('furniture', None)]"
lucky strike is a great casual place to just grab a bite to eat.,"[('place', None)]"
"i've had the chicken with garlic sauce, chicken with black bean sauce, and hunan chicken.","[('chicken', None)]"
i plan on eating here more often.,[]
i cannot imagine a friendlier staff working in a restaurant.,"[('staff', None)]"
what makes this restaurant special are the authentic sichuan cooking and being the only one in nyc that offers authentic chongqing hotpot.,"[('hotpot', None), ('sichuan cooking', None)]"
my boyfriend and i went there to celebrate my birthday the other night and all i can say is that it was magnificent.,"[('birthday', None)]"
we thought that this place is using too much of msg cooking in the foods.,"[('msg cooking', None)]"
"if you are someone who appreciates simplicity, elegance, and wonderfully presented and tasting seafood and vegetables regardless of portion size, kai is your place.","[('portion size', None)]"
"one of my favorites though was the angry lobster, a cold lobster salad that was magnificent.",[]
"pizza - the only pizza in nyc that should not have additional toppings - the crust tastes like the best, freshly baked bread!","[('bread', None), ('toppings', None), ('nyc', None)]"
do yourself a favor and walk the extra avenue from joe's to eat here.,"[('avenue', None), ('joe', None)]"
the banana tower is an amazing dessert as well.,"[('dessert', None)]"
"it was nice and fresh, but i can't give it high scores on being authentic thai.","[('thai', None), ('scores', None)]"
"normally that would be improper, however they were all delicious and my host did not complain.","[('host', None)]"
i think the restaurant was too loud (when full) to be romantic.,[]
"it can be a little confusing as to where one goes to order, but once the food is ordered, you are in for a treat.",[]
"don't go alone---even two people isn't enough for the whole experience, with pickles and a selection of meats and seafoods.","[('pickles', None), ('experience', None), ('people', None)]"
"to dine at thalia can be slightly deceiving because while its beautiful on the outside, its so bland on the inside.","[('thalia', None)]"
i went to del frisco's friday night with my boyfriend for an 8:00 reservation.,[]
this place is amazingly bad.,[]
my fish was delicious in an incredible curry sauce.,"[('curry sauce', None), ('fish', None)]"
"solid wine list, knowledgeable staff, friendly owners and an adventurous, ever-changing menu keep us coming back.","[('menu', None), ('staff', None), ('owners', None), ('wine list', None)]"
we ordered some beef and noodle soup dishes from the thai section of the menu but nothing we got was thai.,"[('section', None)]"
"they're are better taiwanese restaurants and they are located in flushing, queens.","[('restaurants', None)]"
i'm still mad that i had to pay for lousy food.,"[('food', None)]"
the place was nice and calm.,[]
we spent $200 in this place and left hungry and very disappointed.,[]
try the lasagnette appetizer.,[]
"i stumbled upon this second floor walk-up two fridays ago when i was with two friends in town from l.a. being serious sushi lovers, we sat at the sushi bar to be closer to the action.","[('floor', None), ('sushi lovers', None), ('fridays', None)]"
the food at this place is 'gourmet' indian cuisine.,"[('cuisine', None)]"
i will never visit this restaurant again.,[]
"went on a 3 day oyster binge, with fish bringing up the closing, and i am so glad this was the place it o trip ended, because it was so great!",[]
go here for a romantic dinner but not for an all out wow dining experience.,"[('dinner', None)]"
"the food is yummy, especially their cooked-to-perfection mussels in spicy tomato sauce and their shoestring crispy fries.","[('tomato sauce', None), ('fries', None), ('mussels', None)]"
try the spicy wontons and the salt pepper shrimps.,"[('wontons', None)]"
"our son loves pizza and we have a certified neapolitan pizzaria in our home city (seattle), we liked this nearly as much - and the differences were more about personal preference than any reflection on either restaurant.","[('neapolitan pizzaria', None), ('home city', None), ('preference', None)]"
good for casual dinner with jeans and sneakers.,"[('dinner', None)]"
"most of the servers are very attentive, friendly and quite attractive.",[]
"i had the cod with paella (spicy and very filling, i'm a big eater and could only eat half) while my boyfriend had the classic fish and chips (again, a big serving - at least 5 pieces of fish and a basketful of fries).","[('serving', None), ('fish', None), ('chips', None), ('half', None), ('paella', None)]"
"unfortunately, the food was not something to get worked up about.",[]
every time in new york i make it a point to visit restaurant saul on smith street.,"[('every time', None), ('york', None), ('street', None), ('restaurant saul', None)]"
"the sushi has been from average to below average, the wait service has always been sub-par the atmosphere goes from nice to really irritating (if you sit in the area beyond the kitchen, the acousitcs are horrid, everything echoes is extremely loud).","[('everything echoes', None)]"
they need a kick out of it but until then the sushi is pretty good and the place is consistent.,[]
"anyways, if you're in the neighborhood to eat good food, i wouldn't waste my time trying to find something, rather go across the street to tamari.","[('time', None), ('food', None), ('something', None)]"
"waiters tend to forget drinks completely, food portions are so tiny, two people have trouble sharing one entree.","[('food portions', None), ('drinks', None), ('waiters', None)]"
we've been to grocery three times and not once has an item on the menu disappointed.,[]
their exotic salad is basic ly a delcious little green salad with a peanut sauce that is perfect before their sweet basil fried tofu.,"[('salad', None), ('basil', None)]"
the restaraurant is very small so reservations are a must.,[]
"with so many poor experiences to be had in the theater district, is truly an excellent find!","[('experiences', None)]"
i keep my fingers crossed the whole subway ride hoping that there will be a table i can sit at by myself and not have to share with the rice congee soup people.,"[('subway ride', None)]"
its a go-to for dates as well as entertaining out of town guests.,[]
"my husband and i thougt it would be great to go to the jekyll and hyde pub for our anniversary, and to our surprise it was fantastic.","[('husband', None), ('surprise', None), ('anniversary', None)]"
sapphire is the only indian restaurant i go to when i'm in nyc.,"[('restaurant', None), ('sapphire', None)]"
"especially liked chicken tikka and the naan, and the dals.",[]
it is obvious that no one in the restaurant has any idea about or experience with japanese cuisine.,"[('cuisine', None)]"
visited there while on vacation and reading the reviews.,[]
"the fish was adequate, but inexpertly sliced.",[]
definitely a great spot for a nice occasion or date.,"[('occasion', None), ('spot', None), ('date', None)]"
"light, refreshing summer rolls (not fried) remind me of vietnamese places in paris.","[('places', None), ('light', None), ('summer rolls', None)]"
"everything i had was good, and i'm a eater.","[('everything', None)]"
"but when we looked at the menu, there weren't a lot of choices, most of them were dumplings in the appetizer section.",[]
it was so bad i actually refused to pay for my food.,"[('food', None)]"
another great place to take out-of-towners!,"[('towners', None), ('place', None)]"
"while the place is not a hotspot hangout, the drinks are unique and pack a lot of bang for the buck.",[]
deep fried skewers are good and still rare to find in nyc.,"[('skewers', None), ('nyc', None)]"
"well worth the trip, close to city hall and downtown subway stops.","[('city hall', None), ('downtown subway', None)]"
appetizers are somewhere around $7 each and the main dishes are between $11 and $16.,"[('dishes', None)]"
"i have been here a few times for dinner, once for brunch and twice for lunch.","[('times', None)]"
interesting other dishes for a change include chicken in curry sauce and salmon caserole.,"[('dishes', None)]"
too bad the food wasn't of the same heritage.,"[('heritage', None)]"
"i've been to this monster sushi twice, the 46th st once, the 23rd st one a number of times.","[('st', None)]"
"i recommend the jelly fish, drunken chicken and the soupy dumplings, certainly the stir fry blue crab.","[('chicken', None), ('dumplings', None)]"
"orsay, is a very pleasnt throw back to traditional french food, and french service as well.","[('throw', None), ('service', None), ('food', None)]"
"my husband said he could've eaten several more, the portion was fine for me he even exclaimed that the french fries were the best he has had.","[('fries', None)]"
"we were on our way back to nj, and since i am in ny, we figured why not grab some food?","[('nj', None)]"
it took them 25 minutes to bring our appetizer.,"[('appetizer', None)]"
obv caviar is top of the line but the rest of the menu is so diverse it gives you a chance to taste so manydifferent varietys.,"[('obv caviar', None), ('varietys', None)]"
fantastic place.,"[('place', None)]"
a wonderful place!,"[('place', None)]"
"you'll pay at least double at any other italian restaurant in the city, and most still don't compare.",[]
this is can became on e of the ny italian food fare institutions.,"[('food fare institutions', None)]"
what a great place.,"[('place', None)]"
these innovators of french indian fusion do a great job of making dishes as interesting as possible while still being accessible.,"[('job', None), ('fusion', None), ('dishes', None)]"
"plus, when our entrees were held up in the kitchen on a busy saturday night, the owner sent over complimentary summer rolls to hold us over!","[('saturday night', None), ('summer rolls', None)]"
it is definitely special and affordable.,[]
"i recommend the garlic shrimp, okra (bindi), and anything with lamb.",[]
first went here to enjoy their garden terrace.,"[('garden terrace', None)]"
my son and his girlfriend both wanted cheeseburgers and they were huge!,[]
love pizza 33..,[]
"during the course of the past 3 months, the chef and staff changed and it was not for the better.","[('months', None)]"
"i went here with a friend on a whim, we went someplace else first and couldn't get a table.",[]
make sure you try this place as often as you can.,[]
even the wine by the glass was good.,[]
i grew up eating dosa and have yet to find a place in ny to satisfy my taste buds.,"[('taste buds', None)]"
i have been doing all of the above at the heartland brewery for over 5 years now and i have never been disappointed!,[]
the food options rule.,[]
worth the trip from manhattan.,[]
"furthermore, the rice had no seasoning, so the sushi was bland and disgusting.",[]
"from the entrees to the sides to the drinks, everything was creatively prepared yet still simple.",[]
this lovely french-asian fusion restaurant stands out amongst other great restaurants on smith street.,"[('restaurants', None), ('fusion restaurant', None), ('street', None)]"
our first time in new york and we had to try a new york bagel.,"[('time', None), ('york bagel', None)]"
the food has been consistant for years and it never lets you down.,"[('years', None)]"
"this is a great place to take out-of-towners, and perfect for watching the sunset.","[('towners', None), ('place', None)]"
just stick with the small dishes!,"[('dishes', None)]"
"this is the only thai place i go too in nyc, it's wonderful, and live relaxed jazz on certain nights.","[('jazz', None), ('nights', None), ('place', None)]"
"even though the restaurant was packed, we were seated promptly and even asked for a table upstairs with no problems.",[]
what a great place!,"[('place', None)]"
"also good for client lunch meetings, esp.","[('client lunch meetings', None)]"
"i had the black cod with yuzu sauce, which was wonderful.","[('yuzu sauce', None), ('cod', None)]"
"everything we had was pretty good, but we have only been there once.","[('everything', None)]"
i've been here a couple of times and have not been impressed.,[]
"however, looking at the table next to ours, we both sort of wished we had ordered pizza, which looked perrrrrrrrrfect.",[]
in summer-eat outside on a terrace (another great feature of suan)!!!,"[('summer', None), ('feature', None), ('suan', None)]"
"everytime my husband and i go there, we are never disappointed.","[('husband', None)]"
i love the place.,[]
they also have a back garden open in the summer - cute and french with outdoor seating - what more could you ask for?,"[('seating', None)]"
others have to go to other restaurants and feel sad until they're eaten.,"[('restaurants', None), ('others', None)]"
the menu has lots of options: i hope to go back to try those potato pancakes.,[]
i brought some buddies from ca and they loved it.,[]
"the restaurant is dark and not very attractive and then you have spot lights shining on you putting you in the worst light possible, reaching for sunglasses.","[('light', None)]"
my husband and i enjoyed each of the 6 taste size portions and left completely full.,[]
the pizza is the best if you like thin crusted pizza.,[]
the atmosphere was crowded but it was a great bistro-type vibe.,"[('type vibe', None)]"
"i choose to go with one of the special, the braised lamb shank in red wine, which was excellent.","[('wine', None)]"
my roommate and i love this place.,[]
"after complaining about the chicken dish, the manager came over to tell us that, no one had ever complained before, and that we just didn't know what the dish was supposed to taste like.",[]
glad you have the luxury to throw out paying customers.,[]
"based on the reviews for dinner, this is a place i would reconsider revisiting for that, but definitely not for dim sum again.",[]
pizza was a little soggy.,"[('pizza', None)]"
the food is nothing like its menu description.,[]
i think this is one of the more underrated places in the city.,"[('places', None)]"
it's delicious!,[]
"we arrived for dinner expecting to be impressed by a place that has an impressive past - but, that's just it -- the past!","[('past', None)]"
it was pretty inexpensive too.,[]
as we were sitting eating the subpar food the manager proceeded to berate a couple of his employees for putting out the wrong containers for condiments and explained to them how expensive these containers were.,"[('containers', None), ('condiments', None)]"
no apologies during restaurant week.,[]
"we had crawfish boiled and despite making a mess, it was a ton of fun and quite tasty as well.",[]
"no more reservations, expensive tips and annoying stuff.","[('reservations', None), ('stuff', None), ('tips', None)]"
"the place wasn't too hard to find, but it was kind of packed, as soon as my boyfriend and i got our food, the line reached the door.",[]
"my host asked for appetizers for the group and the waiter gave us not only what we ordered, but some other items that were not ordered.","[('items', None)]"
"i only tried a simple dish of spinach ravioli in a light oil and garlic sauce, but it actually faired better than most nyc italian joints i've tried similar dishes at.","[('garlic sauce', None), ('oil', None), ('spinach ravioli', None), ('joints', None), ('dishes', None)]"
"southern indian cuisine is still there, too.","[('cuisine', None)]"
we actually left hungry and went across the street to wo hop at 15 mott street for some good chinese food.,"[('food', None)]"
would recommend this place as a good date spot if you don't want to drop a ton of cash.,"[('date spot', None)]"
"at taj, vegetarians can rejoice-all the dishes are manna from heaven.","[('vegetarians', None), ('taj', None)]"
"when we arrived at 6:00 pm, the restaurant was practically empty.",[]
"if you're looking for a place to sit down, have a drink and conversations with friends, go to sweet-n-tart and order yourself a hong-kong styled milk and tea with tapioca pearls (hot).","[('tapioca pearls', None), ('tart', None), ('tea', None), ('milk', None)]"
i highly recommend to anyone to give this place a try.,[]
authentic pakistani food.,"[('food', None)]"
the food is a diamond in rough -- the food is delicious and homemade with the perfect balance of herbs and tomatoes.,"[('balance', None)]"
"the anti-pasta was excellent, especially the calamari, as were the filling pasta mains.",[]
the plain pizza was soggy and the creative wild mushroom(third generation-fornini) pizza we had was drenched with truffle oil in the middle( again making it soggy) and nothingon the rest.,"[('pizza', None), ('generation', None)]"
i've waited over one hour for food.,[]
the white bean brushetta to start was incredible and the pasta was phenomenal.,"[('bean brushetta', None)]"
i loved this place!!,[]
"food was average and creme brulee was awful - the sugar was charred, not caramelized and smelled of kerosene.","[('food', None)]"
"this place, however, has a lot less pretension than joya and the thai food is still above-average.","[('food', None)]"
"great for a romantic evening, or a fun evening with friends...","[('friends', None), ('evening', None)]"
it was not above ordinary and the beef version had cheap (undercooked) beef.,[]
i went to this restaurant with a woman that i met recently.,[]
"i love ess-a-bagel, but i live on the west side, so i often go to murray's for convenience.","[('side', None)]"
"meat dishes now adorn the selections, although there's still a large number of vegetarian-friendly choices.","[('number', None), ('choices', None), ('meat dishes', None)]"
get the soup and a nosh (pastrami sandwich) for $8 and you're golden.,[]
this place has the best chinese style bbq ribs in the city.,[]
"don't dine at tamarind for the vegetarian dishes, they are simply not up to par with the non-veg selections.",[]
"the calamari comes with an incredible sauce, and the duck noodles are yummy as well.",[]
warning: you may find it difficult to dine at other japanese restaurants after a visit to mizu!,[]
they were very abrupt with me when i called and actually claimed the food was late because they were out of rice.,[]
worth a visit.,[]
the lunch special is an asbolute steal.,[]
"the combination of fresh tomato sauce, fresh mozz cheese, basil and the dough they make with imported flour, makes this is one of the better pizza's in ny.",[]
they couldn't even make a salad that was appealing.,[]
"eating in, the atmosphere saves it, but at your desk, it's a very disappointing experience.",[]
the worst excuse for japanese food i've ever encountered.,[]
"it's like they took leftover chicken, poured oil and sprinkled pepper powder over it (the sauce was translucent and red).",[]
20 minutes for our reservation but it gave us time to have a few cocktails and enjoy our surroundings and each other.,[]
"most people eat there seem to be typical upper east side snobs, so be aware.",[]
our family never expected such incredible entertainment in a restaurant.,[]
my steak au poivre was one of the worst i've had.,[]
wonderful at holiday time.,[]
they offer the same menu but have creative drinks that are loaded with alcohol and cheeky names -- but they do cost you.,[]
"it's super-trendy and there's always someone to take that empty seat, so it seems that customer service has been deemed not of the essence.",[]
"good crowd, good outdoor seating, with a hip japanese vibe.",[]
"if you are a vegetarian, this really isn't a good place to go.",[]
the aesthetics of this place are like an airport lounge.,[]
"no dress codes, no attitudes, plenty of comfort companionship, a great place to relax in an always busy midtown.",[]
"went there last night for 2 year anniversery, and wasn't all that impressed.",[]
"everyone i have spoken too there is super friendly, helpful, and willing to the extra mile for a customer.",[]
"the food arrived 20 minutes after i called, cold and soggy.",[]
the secret is the lunch menu which offers a complimentary appetizer with every entree ordered.,[]
"otherwise, good stuff for late nite eats.",[]
"if your favorite chinese food is general tao chicken, then this is not your place.",[]
we took advanatage of the half price sushi deal on saturday so it was well worth it.,[]
i live in the neighborhood and my friends meet me down here not only for the bar scene but also the promise of the pizza place at 3am.,[]
they pray to their food gods to make them into a good pizza like vt's.,[]
the bruschetta and panini's are so yummy!,[]
three strikes and this restaurant is out.,[]
then we ordered a dinosaur rolls and white tuna sashimi.,[]
"the place is sleek, modern and playfull and i will return again frequently.",[]
the atmosphere is noisy and the waiters are literally walking around doing things as fast as they can.,[]
maybe it was just an unintentional mistake but i've experienced the same with other restaurants so i don't appreciate such practice.,[]
i ordered the chu chu curry and my friend ordered the pad thai chicken.,[]
"we live in new jersey and whenever we go into new york city we buy bagels to eat hot and then to freeze (they told me that if i call in the order, they'd bring it out to the car so i wouldn't have to look for parking).",[]
i love indian food and consider myself to be quite an expert on it.,[]
"growing up in ny, i have eaten my share of bagels.",[]
i came here with my boyfriend for our anniversary because it was highly recommended to him by a friend.,[]
it's a nice place to relax and have conversation.,[]
if you like spicy food get the chicken vindaloo.,[]
the workers there also absolutely load the bagel with cream cheese (gets a little messy).,[]
i would recommend reservations on weekends though.,[]
this isn't your corner chinese food takeout.,[]
"you rarely have to wait for a seat and the currys (masaman, green, red) are full of flavor and come super spicy if you ask for it.",[]
went for a late weekday lunch.,[]
i had the duck breast special on my last visit and it was incredible.,[]
the sake menu should not be overlooked!,[]
