text,labs
"a big disappointment, all around.",[]
and its absolutely delicious.,[]
no free drink.,[]
i would say that all was fine and tasty but the heaviness on my stomach someting that i can't not mention or undermine.,[]
definitely highly not recommended.,[]
i had a huge group for my birthday and we were well taken care of.,[]
the two star chefs left quite some time ago to open their own place.,[]
"go to any corned indian restaurant, and the little india strip along east 6 st rules supreme!",[]
i'd call it an 'italian dinner'.,[]
"while the place is not a hotspot hangout, the drinks are unique and pack a lot of bang for the buck.",[]
i have walked by this place for eons and finally went thanks to a girls' night.,[]
have frequented 'ino for several years and the food remains excellent.,[]
i pray it stays open forever.,[]
"if you want to save some money, don't go here.",[]
"i had the cod with paella (spicy and very filling, i'm a big eater and could only eat half) while my boyfriend had the classic fish and chips (again, a big serving - at least 5 pieces of fish and a basketful of fries).",[]
this is the first time citysearch did't call it right.,[]
i have eaten at many pizza places around nyc and this is hands down the worst.,[]
all the pastas are fantastic and the homemade lasagna is some of the best that i have had in the city.,[]
what for?,[]
fantastic!,[]
highly recommended for a first date.,[]
"we laughed when he finally offered us a dessert menu and we left a 10 percent tip, which was generous, i feel.",[]
skip this location and go to the one in soho.,[]
the staff ignored my friends and i the entire time we were there.,[]
"i went to areo on a sunday afternoon with four of my girlfriends, and spent three enjoyable hours there.",[]
"i need at least three rolls to be full, and that's at least $14.00!",[]
"all of it was simply amazing, unique and tasty and best of all it didn't break the bank.",[]
they pray to their food gods to make them into a good pizza like vt's.,[]
the place was quiet and delightful.,[]
molto bene!,[]
.the best i've found outside of the chinatown masters.,[]
they are amazing!,[]
avoid this place!,[]
the food is a diamond in rough -- the food is delicious and homemade with the perfect balance of herbs and tomatoes.,[]
a must try!,[]
"as much as i like the food there, i can't bring myself to go back.",[]
it looked like shredded cheese partly done - still in strips.,[]
it is so easy to get a reservation at a top place in nyc with a week's notice.,[]
i have never better enjoyed humble root vegetables or a mushroom consomme - and this chef accomplishes without fats.,[]
"based on a visit a month ago, i returned the week before christmas and was hugely disappointed.",[]
went here on a friend's reccomendation.,[]
"nha trang, while being notorious for utter lack of comfort and decor, horribly slow wait staff and horribly quick meals, is one of the best vietnamese restaurants i've ever been to. the pho is delicious and comes with very fresh vegtables.",[]
we will definitely go back.,[]
is just the way it was in days gone by.,[]
"if i could rate the people this place would be off the charts - unfortunately - the pizza, sorry - not the best in nyc.",[]
"having not been home in the last 2 years may skew this reviewer a bit, but the food was tasty and spicy sans the oil that comes floating along at similar venues.",[]
"the owner is very friendly and a great guy, go try his pizza, you'll like it!",[]
"it can be a very fun experience with a group, and kids (6 and over) would love it.",[]
"the bruscetta is a bit soggy, but the salads were fresh, included a nice mix of greens (not iceberg) all dishes are served piping hot from the kitchen.",[]
and evaluated on those terms pastis is simply wonderful.,[]
you must try the shrimp appetizers.,[]
"my wife and i have been going to nyc for years and wouldn't miss roxy,s food is expensive but it's new york!",[]
"it's like you are transported to the italian countryside, very romantic and filled with antiques.",[]
just go and see for yourself.,[]
i hate this.,[]
any if you have a reservation you'll wait for max 5 minutes - so have a drink at the bar.,[]
the food at this place is 'gourmet' indian cuisine.,[]
get over it!,[]
"however, it just so happens that there's an even more amazing place just down the street.",[]
"however, looking at the table next to ours, we both sort of wished we had ordered pizza, which looked perrrrrrrrrfect.",[]
i recommend ordering in on a weeknight.,[]
"if you live in new york city, you'll find better food at small restaurants outside of time square and spend half the amount.",[]
try the olive cream cheese or the lox spread on a whole wheat everything bagel.,[]
"while it's not nobu, it sure is a great deal and you definitely will leave feeling satisfied and full.",[]
so my husband made up an excuse so we can leave.,[]
it's very spicy but not offensive.,[]
i don't know who they think they are but they have no respect for the residents of the neighborhood ever since they opened their cabaret next door and blasts loud music till three in the morning every weekend during the summer.,[]
they used shredded cheese on top!,[]
they are located in the middle of chinatown!,[]
check it out.,[]
"i am not a vegetarian but, almost all the dishes were great.",[]
i would go again if i didn't have to pay.,[]
my friend's food was also the complete opposite of what it's supposed to taste like (and look like).,[]
i would like to return and try some of the other menu items when i don't have to rush off to a show.,[]
"hopefully next time, i will save room for dessert.",[]
"not a typical pizza joint, but good for a low key and fairly cheap nice sit down dinner.",[]
go here.,[]
"the best chicken pad tai, i've ever had.",[]
we weren't even at our table for more than an hour total.,[]
$20 for all you can eat sushi cannot be beaten.,[]
it has been my first choice ever since i discovered it .,[]
over 100 different choices to create your own.,[]
"very romantic fires - i've literally spent hours at lanterna, drinking wine from their extensive wine and enjoying the ambience.",[]
"i almost wanted to write a bad review, so no one would ever go here and i could have all the dumplings to myself!",[]
"after reading the posts, i was always skeptical to go to the minnow, despite living in park slope.",[]
i loved it and will be back soon.,[]
"always a nice crowd, but never loud.",[]
"my turkey burger was not cooked at all, my friends salmon was completely raw.",[]
this isn't your corner chinese food takeout.,[]
"my husband and i ate here after reading reviews here as well as hobokeni.com,",[]
"try ordering from the regular menu, then you would not regret!",[]
"told us to sit anywhere, and when we sat he said the table was reserved.",[]
just awsome.,[]
i recommend the meatballs and caprese salad and the beans on toast were a wonderful start to the meal!,[]
this place is incredibly tiny.,[]
"i will definetely go back again and again, that's for sure!!!",[]
this is one of our all-time favorite.,[]
in reality (to maximize potential diners) they were still taking phone reservations and reallocating tables of those waiting in the lobby.,[]
this place is amazingly bad.,[]
i love this place.,[]
the people in the restaurant were pretty obnoxious and loud.,[]
the problem is just that-it is a sometimes kind of affair.,[]
made my dining experience uncomfortable.,[]
it's a steal!,[]
"still stay away, the table next to us walked out after my table and aanother were serves eventhough they were there much longer...",[]
i was with a party of 7 (close but not next the the front doors) and we were eating with our coats on.,[]
what's the difference between the two?,[]
will go back but only sate those homesick stomach cravings!,[]
"good french restaurant in an area devoid of decent restaurants unless you're into eating 4 pound pastrami sandwiches at katz' deli, or mexican food which is supplied by capable restaurants.",[]
i was very disappointed with this restaurant.,[]
we also had shared a house salad that was fresh.,[]
i'm glad i was introduced to this place and this is a rare gem in ny.,[]
and at the conclusion of this culinary nightmare the check was given to our table by knocking over a glass of water.,[]
not a small feat for good french food in the area.,[]
big wong gets big ups for a fine establishment.,[]
will never be back.,[]
"the entree was bland and small, dessert was not inspired.",[]
i highly recommend it.,[]
oh and it's too tiny for families with strollers.,[]
my six year old loved it.,[]
i'm still mad that i had to pay for lousy food.,[]
this restaurant used to be our regular thursday night dinner location.,[]
"thr at moshphere is compact, modern, yet cozy.",[]
the waiter actually poured water on my hand and walked away.,[]
"the food is mostly made from scratch, fresh and well prepared.",[]
"worse of all, $60 was erroneously added to our $80 bill.",[]
too cold to enjoy.,[]
i brought some buddies from ca and they loved it.,[]
"inside is a little cramped, but to be expected.",[]
"during our meal, the management came over and checked on us and even bought us a round of drinks.",[]
"but they don't have a toaster, which is strange.",[]
the menu choices are similar but the taste lacked more flavor than it looked.,[]
someone else recommended the dessert - we also left that.,[]
"if you are a vegetarian, this really isn't a good place to go.",[]
i'm sure i'll return for a final judgement tho.,[]
"of course, it is crowded but who cares.",[]
"from the entrees to the sides to the drinks, everything was creatively prepared yet still simple.",[]
hmmm.,[]
"it was nice and fresh, but i can't give it high scores on being authentic thai.",[]
"overall, worht every penny.",[]
"when i called this morning, i didn't think i would be able to get in at 12, but i was able to get in, along with four other guests.",[]
"got club soda, filled with ice, no lime.",[]
this place must have cost the owners afortune to build.,[]
my mouth starts to water merely thinking about the delight that is this restaurant.,[]
i haven't been to the other locations.,[]
people dress in suits or evening gowns as well as shirts jeans.,[]
we were walking around the village and went into this place just for some drinks.,[]
go with a group of friends and you will have a great time.,[]
"it saves walking in and waiting for a table in the often noisy, crowded bar at dinnertime.",[]
i have to say i have never had a disapointing meal here.,[]
it's one of our favorite places to eat in ny.,[]
"the place does get crowded, so i recommend going between 4-5 pm.",[]
"i'm from sichuan, this is the restaurant i recommend going.",[]
this lovely french-asian fusion restaurant stands out amongst other great restaurants on smith street.,[]
great place to go for a drink too because they have 100 kinds of beer.,[]
but i'd go back,[]
stepped on my foot on the second time he reached over me to adjust lighting.,[]
"great for groups, great for a date, great for early brunch or a nightcap.",[]
i try my best to give an accurate description of any establishment visited.,[]
our family never expected such incredible entertainment in a restaurant.,[]
i would recommend reservations on weekends though.,[]
i don't think i would go again.,[]
we were a group of 8 and well seved.,[]
and that's no mean feat...,[]
i often go there to eat with my family.,[]
i wish they would change back to what it was before.,[]
"the signs, the specials menus, food, and even all the waitstaff are all totally japanese.",[]
no pizza 33 for me!,[]
"i'm no food critic, but i'd like to think i have a tiny bit of experience under my belt having lived in ny for the last 11 years.",[]
i noted it was crossed off on the bill.,[]
"needless to say, i'm never going back and you should be wary too.",[]
i work around the corner and tried it with a colleague for the first time.,[]
i went here with my boyfriend and another couple.,[]
the all you can eat deal is truly amazing here.,[]
"that is a problem since we paid about 20 bucks a dish, and had to order 5 dishes to get a decent taste.",[]
they were such a rip-off ($8.95 for four small meat patties in steamed buns) and not worth trying.,[]
first it took us a long time to find the place.,[]
"it is about food and ambiance, and imagine how dreadful it will be it we only had to listen to an idle engine.",[]
"immediately after we paid, the waiter took the money and said, okay, you guys are outta here.",[]
the dining room is quietly elegant with no music to shout over -- how refreshing!,[]
"admittedly, this is not the place for gigantic pieces of fish overflowing the plate (and thank goodness, in my opinion) but for simple, elegant sushi there is no better place in new york or anywhere in the us.",[]
"once you become a regular, you are treated as one.",[]
the menu seemed to have a wide variety of dishes for seafood lovers and interesting ways of preparing them.,[]
everyone treats you like you were part of the family.,[]
the rest of the menu is limited by everything is good eats.,[]
the menu is nothing like the one on the website.,[]
ive asked a cart attendant for a lotus leaf wrapped rice and she replied back rice and just walked away.,[]
we walked in on a wednesday night and were seated promptly.,[]
oh yeah ever on the west side try there sister resturant arties cafe.,[]
(besides that there should be more restaurants like it around the city).,[]
my roommate and i love this place.,[]
i have lived in japan for 7 years and the taste of the food and the feel of the restaurant is like being back in japan.,[]
not worth it.,[]
"in the evening, this place attracted a well dressed, with it, ny crowd.",[]
"so close, but not good enough.",[]
its also a bit of a hassle to get to without a car (i happen to live in inwood).,[]
the food has been consistant for years and it never lets you down.,[]
"don't waste your time, or money!!",[]
"they don't concern much of customer's health, just want to make money.",[]
"we couldn't carry our conversation as we were routinely interrupted by waitress and servants asking us to order and hinting that we're taking too much time -- amazing, we just sat down.",[]
this was a great surprise.,[]
"after complaining about the chicken dish, the manager came over to tell us that, no one had ever complained before, and that we just didn't know what the dish was supposed to taste like.",[]
it was wonderful.,[]
went for a late weekday lunch.,[]
"although the place could be a little more eye catching and roomier, at the same time, it doesn't really matter.",[]
you can barely see who you are with never mind have a conversation.,[]
i don't get it either.,[]
went on a double date with friend and his girlfriend for a few drinks and appetizers.,[]
great place to grab a hot bagel on the way to work.,[]
"it's like they took leftover chicken, poured oil and sprinkled pepper powder over it (the sauce was translucent and red).",[]
"they brought glasses and the bottle, and just left the bottle at our table.",[]
i would highly recommand requesting a table by the window.,[]
i for one will never patronize them again.,[]
i stumbled upon this great pizzeria as i explored my new neighborhood.,[]
"after hearing a lot of great things about the restaurant, and passing by it on a daily basis, we decided to try.",[]
"so, again, give it a try.",[]
stay far away from this place.,[]
we will come back!!!,[]
we've been to grocery three times and not once has an item on the menu disappointed.,[]
we'd go back again,[]
this food is asian-air fusion.,[]
"while i quite liked the food and the ambience, i'm not quite sure if it they really deserve it the michelin rating they have displayed so prooudly in the window.",[]
there are a few italian employees who may not speak the best english but for me that adds to the experience.,[]
"i have never eaten in the restaurant, however, upon reading the reviews i got take out last week.",[]
once for dinner and once for brunch.,[]
would recommend - perfect for those looking for a place close to grand central.,[]
i only have friends.,[]
the restaurant is a bit noisy but that is something that can be overlooked once you sit down and enjoy a great meal,[]
"being a fan of spicy ethnic foods, indian included, i made friends with this place long ago.",[]
please save yourself the frustration.,[]
and i say snacking because it really is not set up to be a proper dinner.,[]
"i have eaten at saul, many times, the food is always consistently, outrageously good.",[]
"if your visiting, you'll enjoy the ambiance and the fact that it's in time sq...",[]
"we were on our way back to nj, and since i am in ny, we figured why not grab some food?",[]
and comparing it to the chinatown restaurants is simply not fair.,[]
every course was better than the next.,[]
"not cheap, but not that expensive either.",[]
"apparently, the good cook works then.",[]
i was pleasantly suprised.,[]
everyone is welcomed in as family.,[]
"the menu changed, portions were even smaller than before, a lentil dish was salty beyond edibility, a basmati rice dish lacked flavor.",[]
"spice is sleek, modern and cool with a menu that will not hurt your wallet.",[]
patroon features a nice cigar bar and has great staff.,[]
"hey, i think $2+ for a 5 block walk ain't bad.",[]
look elsewhere.,[]
everyone i bring here always loves it.,[]
worth a visit.,[]
a real dissapointment.,[]
its a go-to for dates as well as entertaining out of town guests.,[]
why do people rave about the ambience.,[]
they charge $6.00 for rice.,[]
the owner and staff are all japanese as well and that adds to the entire ambiance.,[]
"try the congee and the donut like deep fried dough they call ow ley soh, a delicious and sweet tasting bread.",[]
"from the spectacular caviar to the hospitable waitstaff, i felt like royalty and enjoyed every second of it.",[]
i will be going back and heartily recommend it!,[]
would definitely visit again.,[]
"perhaps this food is considered extreme to an upper east side resident, but for the rest of us who've actually eaten ethnic food, this is simply dull.",[]
the place was real empty but that was because this was the first sunday they ever opened.,[]
this little place definitely exceeded my expectations and you sure get a lot of food for your money.,[]
you get the sense that the people there care about their restaurant and about your experience and that is very nice.,[]
so i thought why not change it up a bit.,[]
p.s. please don't tell anyone in my family i eat there.,[]
they smell like they stuff them with old canned vegetables like the spinach mushroom calzone.,[]
"to celebrate a birthday, three of us went to mare anticipating great food.",[]
there was a great deal for 6 blue point oysters and a beer or glass of wine for $8!,[]
"i went to pams with my girlfriend, and i love it.",[]
great atmoshere and worth every bit.,[]
we had a most unpleasant experience at this restaurant.,[]
"only complaint would be that at an average cost of $12-$15 per meal, i'd like not to have to worry about finding a seat!",[]
i went there with my friend last saturday.,[]
a cool place to hang with your friends for a couple of healthy drinks and desserts.,[]
just an odd group.,[]
"either that, or the editor's idea of romance must be sharing a conversation with the next table, while trying to speak louder than the traffic on 57th.",[]
i love this place!,[]
it is not consistent.,[]
"be sure to try the seasonal, and always delicious, specials.",[]
"fresh, authentic, french cuisine in substantial portions.",[]
"drinks got screwed up, she acted put upon.",[]
the one vegetarian entree (abby's treasure) was actually quite a surprise - it was delicious and had wintermelon covering an assortment of fresh mushrooms and vegetables.,[]
"at 5 dumplings for $1, you just cannot go wrong.",[]
"and the staff is also young, energeic and hot!!!!",[]
"even better, they know how to cook french classics like steak au poivre and onglet without burning it to death or overcooking it.",[]
we had a wonderful meal at naples 45 a month ago on a visit to nyc.,[]
good drink.,[]
was there friday night.,[]
we had a girls' night dinner here for restaurant week.,[]
romantic if you want it to be (brightly lit).,[]
"however, i was there for a work dinner not long ago when my colleague from london noticed a very large waterbug on the ceiling.",[]
i recommend it!,[]
i have taken practically every guest that has come to visit me in ny and hooked a few new yorkers onto peep as well.,[]
enough said!,[]
i don't live in ny but my best friend does.,[]
"we did notice however, that some tables had what looked like pita instead of naan.",[]
after the review i treked into brooklyn.,[]
we were pleasantly greeted.,[]
when we were finally seated our waitress came by twice-1 for our order and 2-for our check.,[]
"yeah, it's that good.",[]
"if you love seafood, you would love this place!",[]
they charge different prices all the time.,[]
"my friends and i experienced amazing cheese and a delicious, new summer menu at artisanal last night.",[]
"i am so coming back here again, as much as i can.",[]
i have been going back again and again.,[]
"it's charmingly small and that leads to an atmoshere that is extremely cozy and romantic, even.",[]
it is obvious that no one in the restaurant has any idea about or experience with japanese cuisine.,[]
"in terms of the food itself -- nothing special, we limited ourselves to several appetizers.",[]
"overall, excellent restaurant!",[]
"to begin, we were told there was a 30 minute wait and started to leave, when the hostess offered to call us on our cell phone when the table was ready.",[]
the servers give you some sample slices of your order while you wait (shortly i might add).,[]
i ate here for the first time and absolutely loved it!,[]
"don't expect to sit down inside though, there are only a few tables and they are always full.",[]
the manager claimed that he could not compensate us for anything on the bill which just shows the lack of sophistication from the entire group.,[]
this is by far my favorite place in the neighborhood.,[]
but too far east!,[]
satisfying.,[]
highly highly highly recommended!,[]
we were fast to order the appetizer platter since we were very hungry.,[]
"no dress codes, no attitudes, plenty of comfort companionship, a great place to relax in an always busy midtown.",[]
even the pasta is delicious here (a rarity in new york pizza restaurants).,[]
after my 3rd time the manager remembered me and treated me like an usual customer.,[]
this place is greatly welcome in the desolate little strip between the prospect expressway and greenwood cemetery - a wasteland we like to call the sliv.,[]
now if they could only get a toaster.,[]
you will find yourself returning quite often.,[]
"the ingredients taste fresher, the crust is thinner and crispier, the slice is less oily, and it's never burnt like it occasionally is at joe's.",[]
go only if you are already in the neighborhood and don't want to bother going farther for a better place.,[]
"this was the perfect quiet, relaxing, and delicious accompaniment to our afternoon of theater.",[]
it appears to be the owner's first venture and it shows.,[]
i go twice a month!,[]
we ordered some beef and noodle soup dishes from the thai section of the menu but nothing we got was thai.,[]
they have a huge selection of different cream cheeses and all of their salads are great.,[]
"i only tried a simple dish of spinach ravioli in a light oil and garlic sauce, but it actually faired better than most nyc italian joints i've tried similar dishes at.",[]
a million better places to go in the city.,[]
"if celebrities make you sweat, then your in for a ride, but if your like most around these parts then you'll just yawn and wonder whats with all the hype.",[]
i love it.,[]
"we had reservations at 9pm, but was not seated until 10:15pm.",[]
its located in greenewich village.,[]
three strikes and this restaurant is out.,[]
we bring in a party of ten or so every week.,[]
"so, a little inconsistency there but either way, both pizzas were really good.",[]
"overall the restaurant is more expensive than our other sushi favorites, but everything was delicious.",[]
we would return to this place again!,[]
not enough wines by the glass either.,[]
these innovators of french indian fusion do a great job of making dishes as interesting as possible while still being accessible.,[]
"just don't take the seat between the bar and the back half of the restaurant, i saw a woman get nudged 40times sitting there.",[]
"we were worried we would have trouble getting in, but somehow managed to have a short wait.",[]
"everything i had was good, and i'm a eater.",[]
one should not go to lucky strike for the food.,[]
we could only get through an appetizer and cheese fondue.,[]
"to me it exemplifies soho, cute, artsy, interesting.",[]
"try everything for that matter, it is all good.",[]
both times we waited well over a half hour for a table (even though we had reservations).,[]
happy to be a regular at this place and would warmly recommend it to anyone.,[]
"night without a reservation, we had to wait at the bar for a little while, but the manager was so nice and made our wait a great experience.",[]
i highly recommend to anyone to give this place a try.,[]
i agree.,[]
"last memorial day, i tried to make reservations but was told they were closed that weekend (interesting, but...).",[]
"at night, but it's hard to hear your own conversation with everyone else competing for that same luxury - the music playing in the background is also voluminous.",[]
i have enjoyed everything i have ever gotten and the fish is so fresh and always prepared in a great way.,[]
i love to visit murrays for my bagel fix.,[]
"we made early dinner reservations and were thoroughly impressed, reminds me of my grandfather, its old school italian scenery with lots of fun stuff to admire.",[]
recommended.,[]
the place was nice and calm.,[]
i could have drank 4 glasses of water and still been parched - so watch out.,[]
i think locals rate this place so high.,[]
but they've done a really nice job of offering all the typical pizzeria faves plus some terrific specials like the godmother pizza (a sort of traditional flat pizza with an olive oil-brushed crust and less tomato sauce than usual).,[]
go girls!!!,[]
"they forgot a sandwich, didn't include plastic forks, and didn't include pita with the hummus platter.",[]
old school meets new world.,[]
i am reluctant to write because i would not want my jem of a pizza place to become overcrowded.,[]
this is probably one of my new favorite places.,[]
"for being number 1, this place has alot of work to do in order to truly earn its so called reputation.",[]
"for myself and family we would only go here to celebrate an occassion, i do prefer smaller, quiter restaurants.",[]
the one on the east side is much better than the one on the west side.,[]
they all know you.,[]
"my gf and i still choose to eat there a lot because of diverse cocktails, the chill decor, and the decent sushi.",[]
i've been several times and am totally smitten.,[]
i love the place.,[]
will have to return to try the chocolate!,[]
"it's only $1.95 for a regular slice and $4.00 for a slice with a mushroom, not mushrooms.",[]
there is a real gallery of stars that have visited.,[]
i really enjoyed the shows put on by the actors.,[]
our first time in new york and we had to try a new york bagel.,[]
this one is definintely my least favorite.,[]
"everytime my husband and i go there, we are never disappointed.",[]
we were not disappointed.,[]
i've read some of the previews reviews - people are either not new yorkers or have more appreciation for ambience then food.,[]
"$160 for 2 filets, 2 sides, an appetizer and drinks.",[]
"its a nice quiet location to go eat a good meal, relax, be able to talk and have a very good time.",[]
"we arrived for dinner expecting to be impressed by a place that has an impressive past - but, that's just it -- the past!",[]
the wine list is extensive and impressive.,[]
"when we left at 8:00 pm, it was packed and noisy.",[]
"okay, so i never write but there doesn't seem to fair balance of positive to negative reviews concerning green bo and it's time to speak up - i live in chinatown.",[]
the zucchini and mashed potatoes are a blend of garlic and butter which simply melts in your mouth.,[]
never fails to please.,[]
will absolutely visit again.,[]
make sure you have the spicy scallop roll.. .,[]
this big draw is the all you can sushi here for $19.95!,[]
we spent 50 $$ definetly will come back with my friends!!!,[]
went to village last night for my birthday.,[]
"some of the workers ignore me and talk to the female customers, other times, they've skipped my order.",[]
they've the best desserts and mixed drinks as well as snack foods.,[]
that's good and bad.,[]
the best burger i have had in the village.,[]
we visited orsay during ny restaurant week and tried their $35 menu.,[]
i would have gotten some cole slaw and a knish if my stomach had more space.,[]
"came here for restaurant week, didn't save much, but it was still great.",[]
would never go back there.,[]
three of us arrived for dinner about 5:30 on a week night without reservations.,[]
"be careful, when they say spicy, they mean it!",[]
your money could easily be better spent elsewhere (anywhere).,[]
"only drawback - they won't toast your bagel, and they don't make eggs for the bagel.",[]
as always we had a great glass of wine while we waited.,[]
bring your appetites.,[]
for dinner i had the chicken tikka-masala and some garlic naan.,[]
"like others have said, don't expect the restaurant to make a nite out romantic for you and yes, a busy restaurant may require you to wait.",[]
"seriously, this place kicks ass.",[]
the food is nothing like its menu description.,[]
i loved it and would highly recommend.,[]
i've been here twice now.,[]
the best place to bring kids or any friends who want to do something different.,[]
"however, i do not understand the extraordinary hype about this restaurant.",[]
it's a small cute restaurant.,[]
i will be returning.,[]
restaurant was dirty and unkempt.,[]
nice place though.,[]
"similar to other indian restaurants, they use the dinner special to attract customers at the door.",[]
it is a small restuarant so go early and it will be nice and quiet- go late and it will be packed!,[]
"the people with carts of food don't understand you because they don't speak english, their job is to give you the delicious food you point at.",[]
"not the greatest sushi place, but excellent for a $19.95 all you can eat.",[]
"shockingly easy to throw a group dinner here: simple contract, deposit only to hold the date the entire 2nd fl mezz for our grp of 20.",[]
what i didn't like was how the food came right after it was ordered.,[]
try it side by side and there's no comparison.,[]
i think i've had some the best meals of my life at minnow.,[]
"great roofdeck, nice group of 30 somethings, but no music, kind of quiet.",[]
"if we were to move from the upper east side, we would genuinely miss this restaurant.",[]
"the best part of the experience was knowing that the manager (a bubbly, friendly young woman with a great smile) truly cared about how we were doing.",[]
i would highly recommend it.,[]
it's great to go for a quick lunch either alone or with a friend.,[]
lloovve this place.,[]
"you get what you pay for and with that logic in mind, spice is a great place to grab some cheap eats and drinks in a beautiful setting.",[]
"place should also have a 1,2,3 chili rating to be more authentic...",[]
went last thursday.,[]
i love this place more and more everytime i go.,[]
i go and eat out at many different restaurants and this is one place you have go and try.,[]
"we only ordered desserts and drinks, but no refills were offered.",[]
"i have been here a few times for dinner, once for brunch and twice for lunch.",[]
we went to ino for valentines.,[]
"the real kicker of the menu, however, is the beef cubes or the chicken with chili and lemon grass.",[]
"it was good, but was not what i thought it would be.",[]
"he always says, i don't have customers.",[]
instead ordered an ice cold beer which to me works with indian.,[]
"they never brought us complimentary noodles, ignored repeated requests for sugar, and threw our dishes on the table.",[]
we had a good time.,[]
"also, the hostess called me today to thank us for coming and mentioned how she hoped that my girlfriend enjoyed her birthday - unexpected, but a truly above and beyond thing to do...",[]
people are rude bit again it's new york!,[]
we all felt it was worth it.,[]
"the plain slice is great and if you get toppings, the whole slice is topped with them, not sparsely sprinkled on like some places.",[]
"based on the reviews on here, it appears that the restaurant is overwhelmed after the 7 pm.",[]
"you'll pay at least double at any other italian restaurant in the city, and most still don't compare.",[]
came looking for this place because i heard good things.,[]
i live on the street this place is on.,[]
horrible.,[]
here's to the fake fish tanks too...,[]
what an amazing meal and experience!,[]
"the staff has always been attentive and kind, and i've always been amazed at how they've handled all the various different group sizes that come in.",[]
nothing special about this place.,[]
"also, the sandwiches (nearing $7) didn't come with anything like chips or a side.",[]
and never strayed.,[]
leave the kids at home!,[]
"this place has good potential, but needs a significant amount of work before we can justify spending that much money on indian food you can get everywhere else.",[]
and all of that won't break your bank!,[]
delicious.,[]
big thumbs up!,[]
we were seated at the sushi bar in front of yasuda.,[]
they even scoop it out nice (for those on a diet) not too much not to little.,[]
it's easy to get a table for a large group and you don't get hustled out.,[]
salads are a delicious way to begin the meal.,[]
that's why you have to pay more for that.,[]
if you've ever been along the river in weehawken you have an idea of the top of view the chart house has to offer.,[]
i loved it.,[]
but i wouldn't wanna live there.,[]
arigato gozimas yuka!,[]
i knew upon visiting nyc that i wanted to try an orginal deli.,[]
i would highly recommend this place!,[]
"yes, there might be a wait if you have no reservations.",[]
- i asked for them spicy and they were delicious).,[]
downstairs lounge is always a good attraction,[]
"(food was delivered by a busboy, not waiter) we got no cheese offered for the pasta, our water and wine glasses remained empty our entire meal, when we would have easily spent another $20 on wine.",[]
"the food was not fresh, the sauces were bland and very oily.",[]
"off the beaten path, this jewel of a restaurant shines just one block away from the plethora of 6th street indian restaurants.",[]
this is definitely an excellent date spot because of the ambiance and on the weekends the night scene is more than alive.,[]
i would defiantly come back here again as one of my top choices.,[]
i loved everythig about it-especially the shows and actors.,[]
zero ambiance to boot.,[]
got a little loud after 8pm when the joint got full.,[]
as soon as my father lifted his pen from the check a chef appeared to usher us out.,[]
the parathas and kebabs are made when ordered ensuring a level of freshness that is unsurpassed.,[]
great neighborhood joint.,[]
my fiance took me to scopa last week for my birthday and i couldn't believe the food.,[]
i take all my nyc guests to vt's.,[]
"it is sometimes a little cramped, and can get a little warm, but hello, it's nyc!",[]
"good crowd, good outdoor seating, with a hip japanese vibe.",[]
"we asked to be moved (which took half an hour), and then were seated in a high traffic area in the back, even though the rest of the room was practically empty.",[]
"good to find a restaurant where the owners have some imagination and they have actually pulled it off, like in this case.",[]
"however, their popularity has yet to slow down, and i still find myself drawn to their ambiance and delectable reputation.",[]
"the place wasn't too hard to find, but it was kind of packed, as soon as my boyfriend and i got our food, the line reached the door.",[]
i am happy i did the food was awsome.,[]
"we ordered the chicken casserole, but what we got were a few small pieces of chicken, all dark meat and on the bone.",[]
a bit breezy up there on the mezzanine from the wind coming from the tracks.,[]
"i recommend the jelly fish, drunken chicken and the soupy dumplings, certainly the stir fry blue crab.",[]
i loved the shows.,[]
"and i have been around the block, to say the very least.",[]
"then, get ripped on free box wine.",[]
my wife and i ate here earlier this week and have not stopped ranting and raving about the food.,[]
the pizza is yummy and i like the atmoshpere.,[]
"also, don't plan on asking for your favorite roll, if it's not on the menu, you can't have it.",[]
give it a try and enjoy.,[]
...and that's saying a lot.,[]
the only thing i could get attention from was one of at least two cats running around that kept batting at my table.,[]
"however, go for the ambience, and consider the food just a companion for a trip across the world!",[]
i think this is one of the more underrated places in the city.,[]
for out-of-towners who will get a big thrill out of the location!,[]
everyone that has ever come here with me has become a convert and returned regularly with their own friends.,[]
i go at least 3 times a month and have never been disappointed.,[]
"obviously the chinese translation of this place does not mean big wong, it actually means great prosperity.",[]
i think the restaurant was too loud (when full) to be romantic.,[]
"i have had so many dinners here and it's always been perfect - on a date with my husband, with my mom, with girlfriends and larger groups.",[]
"when you want a piece of beef, head on over.",[]
"delicate spices, onions, eggs and a kick-ass roti.",[]
"also, if you don't want to sit at a certain table, you don't have to!",[]
unbelievable.,[]
"my wife and i will usually only order one primi and one secondi and split them, as they tend to offer large portions.",[]
this restaurant was way overhyped.,[]
i've overheard comments from him to his employees that should not have been delivered in the dining area and i've been sitting there while he lectured another customer.,[]
i cannot imagine you not rushing out to eat there.,[]
just bring someone who speaks cantonese because waiter may not understand you.,[]
i thought i had died and gone to heaven.,[]
"not someplace i would seek to try out but if i am in the area again, i will certainly stop by.",[]
every waitress and customer who passed by me bumped into my chair.,[]
i have been going there since it opened and i can't get enough.,[]
"always popular, always full, always a wait.",[]
"in fact, you can't miss it.",[]
