text,labs
"hopefully next time, i will save room for dessert.","[('dessert', None), ('room', None)]"
"not a typical pizza joint, but good for a low key and fairly cheap nice sit down dinner.","[('key', None), ('dinner', None)]"
"the best chicken pad tai, i've ever had.","[('chicken pad tai', None)]"
$20 for all you can eat sushi cannot be beaten.,"[('sushi', None)]"
"very romantic fires - i've literally spent hours at lanterna, drinking wine from their extensive wine and enjoying the ambience.","[('fires', None)]"
"i almost wanted to write a bad review, so no one would ever go here and i could have all the dumplings to myself!","[('dumplings', None), ('review', None), ('one', None)]"
"after reading the posts, i was always skeptical to go to the minnow, despite living in park slope.","[('minnow', None)]"
"my turkey burger was not cooked at all, my friends salmon was completely raw.","[('friends salmon', None)]"
this isn't your corner chinese food takeout.,"[('corner', None)]"
"my husband and i ate here after reading reviews here as well as hobokeni.com,","[('husband', None)]"
"try ordering from the regular menu, then you would not regret!","[('menu', None)]"
i recommend the meatballs and caprese salad and the beans on toast were a wonderful start to the meal!,"[('meal', None), ('start', None)]"
this place is incredibly tiny.,"[('place', None)]"
in reality (to maximize potential diners) they were still taking phone reservations and reallocating tables of those waiting in the lobby.,"[('diners', None)]"
this place is amazingly bad.,"[('place', None)]"
i love this place.,[]
the people in the restaurant were pretty obnoxious and loud.,"[('people', None), ('restaurant', None)]"
made my dining experience uncomfortable.,"[('dining experience', None)]"
"still stay away, the table next to us walked out after my table and aanother were serves eventhough they were there much longer...",[]
i was with a party of 7 (close but not next the the front doors) and we were eating with our coats on.,[]
"good french restaurant in an area devoid of decent restaurants unless you're into eating 4 pound pastrami sandwiches at katz' deli, or mexican food which is supplied by capable restaurants.","[('area', None), ('restaurants', None), ('food', None), ('deli', None)]"
i was very disappointed with this restaurant.,"[('restaurant', None)]"
we also had shared a house salad that was fresh.,[]
i'm glad i was introduced to this place and this is a rare gem in ny.,"[('ny', None)]"
and at the conclusion of this culinary nightmare the check was given to our table by knocking over a glass of water.,"[('conclusion', None)]"
not a small feat for good french food in the area.,"[('area', None), ('food', None)]"
"the entree was bland and small, dessert was not inspired.","[('entree', None)]"
i highly recommend it.,[]
i'm still mad that i had to pay for lousy food.,"[('food', None)]"
this restaurant used to be our regular thursday night dinner location.,[]
"thr at moshphere is compact, modern, yet cozy.","[('moshphere', None), ('thr', None)]"
"the food is mostly made from scratch, fresh and well prepared.",[]
too cold to enjoy.,[]
i brought some buddies from ca and they loved it.,[]
"during our meal, the management came over and checked on us and even bought us a round of drinks.","[('management', None)]"
"but they don't have a toaster, which is strange.","[('toaster', None)]"
the menu choices are similar but the taste lacked more flavor than it looked.,"[('menu choices', None)]"
someone else recommended the dessert - we also left that.,[]
"if you are a vegetarian, this really isn't a good place to go.",[]
"from the entrees to the sides to the drinks, everything was creatively prepared yet still simple.",[]
"it was nice and fresh, but i can't give it high scores on being authentic thai.","[('thai', None), ('scores', None)]"
"got club soda, filled with ice, no lime.",[]
my mouth starts to water merely thinking about the delight that is this restaurant.,[]
i haven't been to the other locations.,[]
we were walking around the village and went into this place just for some drinks.,[]
"it saves walking in and waiting for a table in the often noisy, crowded bar at dinnertime.","[('bar', None), ('table', None)]"
i have to say i have never had a disapointing meal here.,[]
it's one of our favorite places to eat in ny.,"[('places', None), ('ny', None)]"
"i'm from sichuan, this is the restaurant i recommend going.",[]
this lovely french-asian fusion restaurant stands out amongst other great restaurants on smith street.,"[('fusion restaurant', None), ('restaurants', None), ('street', None)]"
great place to go for a drink too because they have 100 kinds of beer.,"[('place', None), ('drink', None)]"
"great for groups, great for a date, great for early brunch or a nightcap.","[('date', None), ('groups', None), ('brunch', None), ('nightcap', None)]"
everything about this restaurant was special.,"[('restaurant', None)]"
i try my best to give an accurate description of any establishment visited.,"[('description', None)]"
our family never expected such incredible entertainment in a restaurant.,"[('entertainment', None), ('restaurant', None), ('family', None)]"
i would recommend reservations on weekends though.,"[('reservations', None)]"
i often go there to eat with my family.,"[('family', None)]"
"the signs, the specials menus, food, and even all the waitstaff are all totally japanese.","[('waitstaff', None), ('signs', None), ('specials menus', None), ('food', None)]"
no pizza 33 for me!,[]
"i'm no food critic, but i'd like to think i have a tiny bit of experience under my belt having lived in ny for the last 11 years.","[('experience', None), ('bit', None)]"
i went here with my boyfriend and another couple.,[]
the all you can eat deal is truly amazing here.,[]
"that is a problem since we paid about 20 bucks a dish, and had to order 5 dishes to get a decent taste.","[('dishes', None), ('taste', None)]"
they were such a rip-off ($8.95 for four small meat patties in steamed buns) and not worth trying.,"[('buns', None), ('meat patties', None)]"
"it is about food and ambiance, and imagine how dreadful it will be it we only had to listen to an idle engine.","[('engine', None)]"
the dining room is quietly elegant with no music to shout over -- how refreshing!,"[('music', None), ('dining room', None)]"
"admittedly, this is not the place for gigantic pieces of fish overflowing the plate (and thank goodness, in my opinion) but for simple, elegant sushi there is no better place in new york or anywhere in the us.","[('fish', None), ('sushi', None), ('york', None), ('pieces', None)]"
the menu seemed to have a wide variety of dishes for seafood lovers and interesting ways of preparing them.,"[('seafood lovers', None), ('menu', None), ('ways', None)]"
the rest of the menu is limited by everything is good eats.,"[('eats', None)]"
ive asked a cart attendant for a lotus leaf wrapped rice and she replied back rice and just walked away.,[]
oh yeah ever on the west side try there sister resturant arties cafe.,"[('resturant arties cafe', None), ('side', None)]"
(besides that there should be more restaurants like it around the city).,"[('city', None), ('restaurants', None)]"
my roommate and i love this place.,[]
i have lived in japan for 7 years and the taste of the food and the feel of the restaurant is like being back in japan.,"[('taste', None), ('feel', None)]"
the food has been consistant for years and it never lets you down.,"[('food', None)]"
"we couldn't carry our conversation as we were routinely interrupted by waitress and servants asking us to order and hinting that we're taking too much time -- amazing, we just sat down.","[('time', None), ('conversation', None)]"
"after complaining about the chicken dish, the manager came over to tell us that, no one had ever complained before, and that we just didn't know what the dish was supposed to taste like.","[('manager', None)]"
it was wonderful.,[]
went for a late weekday lunch.,"[('weekday lunch', None)]"
"although the place could be a little more eye catching and roomier, at the same time, it doesn't really matter.","[('time', None)]"
great place to grab a hot bagel on the way to work.,"[('bagel', None), ('place', None), ('way', None)]"
"it's like they took leftover chicken, poured oil and sprinkled pepper powder over it (the sauce was translucent and red).","[('sauce', None)]"
i stumbled upon this great pizzeria as i explored my new neighborhood.,"[('neighborhood', None), ('pizzeria', None)]"
"after hearing a lot of great things about the restaurant, and passing by it on a daily basis, we decided to try.","[('things', None), ('lot', None), ('restaurant', None), ('basis', None)]"
we've been to grocery three times and not once has an item on the menu disappointed.,"[('menu', None)]"
this food is asian-air fusion.,"[('air fusion', None)]"
"while i quite liked the food and the ambience, i'm not quite sure if it they really deserve it the michelin rating they have displayed so prooudly in the window.",[]
"i have never eaten in the restaurant, however, upon reading the reviews i got take out last week.",[]
once for dinner and once for brunch.,"[('dinner', None), ('brunch', None)]"
would recommend - perfect for those looking for a place close to grand central.,"[('place', None)]"
the restaurant is a bit noisy but that is something that can be overlooked once you sit down and enjoy a great meal,"[('meal', None), ('restaurant', None)]"
"being a fan of spicy ethnic foods, indian included, i made friends with this place long ago.","[('fan', None), ('foods', None)]"
and i say snacking because it really is not set up to be a proper dinner.,[]
"i have eaten at saul, many times, the food is always consistently, outrageously good.","[('times', None), ('food', None)]"
"if your visiting, you'll enjoy the ambiance and the fact that it's in time sq...","[('ambiance', None), ('fact', None)]"
"we were on our way back to nj, and since i am in ny, we figured why not grab some food?","[('nj', None), ('food', None)]"
and comparing it to the chinatown restaurants is simply not fair.,[]
"apparently, the good cook works then.","[('cook', None)]"
i was pleasantly suprised.,[]
"the menu changed, portions were even smaller than before, a lentil dish was salty beyond edibility, a basmati rice dish lacked flavor.","[('basmati rice dish', None), ('portions', None), ('edibility', None), ('lentil dish', None)]"
"spice is sleek, modern and cool with a menu that will not hurt your wallet.","[('wallet', None), ('menu', None), ('spice', None)]"
patroon features a nice cigar bar and has great staff.,"[('cigar bar', None), ('staff', None)]"
everyone i bring here always loves it.,[]
worth a visit.,"[('visit', None)]"
its a go-to for dates as well as entertaining out of town guests.,[]
they charge $6.00 for rice.,[]
"try the congee and the donut like deep fried dough they call ow ley soh, a delicious and sweet tasting bread.","[('dough', None), ('congee', None), ('donut', None)]"
"from the spectacular caviar to the hospitable waitstaff, i felt like royalty and enjoyed every second of it.","[('waitstaff', None), ('caviar', None)]"
i will be going back and heartily recommend it!,[]
"perhaps this food is considered extreme to an upper east side resident, but for the rest of us who've actually eaten ethnic food, this is simply dull.","[('side resident', None)]"
the place was real empty but that was because this was the first sunday they ever opened.,"[('sunday', None), ('place', None)]"
this little place definitely exceeded my expectations and you sure get a lot of food for your money.,"[('place', None)]"
you get the sense that the people there care about their restaurant and about your experience and that is very nice.,[]
"the staff was accomodating, the food was absolutely delicious and the place is lovely.","[('place', None), ('food', None), ('staff', None)]"
p.s. please don't tell anyone in my family i eat there.,"[('p.s.', None), ('family', None)]"
they smell like they stuff them with old canned vegetables like the spinach mushroom calzone.,"[('spinach mushroom calzone', None), ('vegetables', None)]"
"to celebrate a birthday, three of us went to mare anticipating great food.","[('birthday', None), ('food', None)]"
there was a great deal for 6 blue point oysters and a beer or glass of wine for $8!,"[('glass', None), ('deal', None), ('beer', None), ('point oysters', None)]"
"i went to pams with my girlfriend, and i love it.",[]
great atmoshere and worth every bit.,"[('atmoshere', None)]"
we had a most unpleasant experience at this restaurant.,"[('experience', None), ('restaurant', None)]"
"only complaint would be that at an average cost of $12-$15 per meal, i'd like not to have to worry about finding a seat!","[('cost', None)]"
i went there with my friend last saturday.,"[('saturday', None)]"
a cool place to hang with your friends for a couple of healthy drinks and desserts.,"[('friends', None), ('desserts', None), ('drinks', None), ('place', None), ('couple', None)]"
i love this place!,[]
"be sure to try the seasonal, and always delicious, specials.","[('specials', None)]"
"fresh, authentic, french cuisine in substantial portions.","[('cuisine', None), ('portions', None)]"
the one vegetarian entree (abby's treasure) was actually quite a surprise - it was delicious and had wintermelon covering an assortment of fresh mushrooms and vegetables.,"[('mushrooms', None), ('entree', None), ('assortment', None), ('vegetables', None)]"
"at 5 dumplings for $1, you just cannot go wrong.",[]
"even better, they know how to cook french classics like steak au poivre and onglet without burning it to death or overcooking it.","[('classics', None)]"
we had a wonderful meal at naples 45 a month ago on a visit to nyc.,"[('meal', None), ('naples', None)]"
we had a girls' night dinner here for restaurant week.,[]
i recommend it!,[]
after the review i treked into brooklyn.,[]
we were pleasantly greeted.,[]
when we were finally seated our waitress came by twice-1 for our order and 2-for our check.,[]
"if you love seafood, you would love this place!","[('place', None), ('seafood', None)]"
"my friends and i experienced amazing cheese and a delicious, new summer menu at artisanal last night.","[('cheese', None), ('menu', None)]"
"it's charmingly small and that leads to an atmoshere that is extremely cozy and romantic, even.",[]
it is obvious that no one in the restaurant has any idea about or experience with japanese cuisine.,"[('cuisine', None)]"
"in terms of the food itself -- nothing special, we limited ourselves to several appetizers.","[('appetizers', None)]"
"overall, excellent restaurant!",[]
i ate here for the first time and absolutely loved it!,"[('time', None)]"
this is by far my favorite place in the neighborhood.,"[('neighborhood', None)]"
we were fast to order the appetizer platter since we were very hungry.,"[('order', None)]"
"no dress codes, no attitudes, plenty of comfort companionship, a great place to relax in an always busy midtown.","[('place', None), ('midtown', None)]"
even the pasta is delicious here (a rarity in new york pizza restaurants).,"[('york pizza restaurants', None), ('rarity', None)]"
now if they could only get a toaster.,"[('toaster', None)]"
"the ingredients taste fresher, the crust is thinner and crispier, the slice is less oily, and it's never burnt like it occasionally is at joe's.","[('slice', None)]"
"this was the perfect quiet, relaxing, and delicious accompaniment to our afternoon of theater.","[('accompaniment', None)]"
we ordered some beef and noodle soup dishes from the thai section of the menu but nothing we got was thai.,"[('section', None), ('menu', None)]"
they have a huge selection of different cream cheeses and all of their salads are great.,"[('selection', None), ('cream cheeses', None)]"
"i only tried a simple dish of spinach ravioli in a light oil and garlic sauce, but it actually faired better than most nyc italian joints i've tried similar dishes at.","[('joints', None), ('dishes', None), ('spinach ravioli', None), ('garlic sauce', None), ('oil', None)]"
a million better places to go in the city.,"[('city', None)]"
three strikes and this restaurant is out.,"[('restaurant', None)]"
"so, a little inconsistency there but either way, both pizzas were really good.",[]
"overall the restaurant is more expensive than our other sushi favorites, but everything was delicious.","[('sushi favorites', None), ('restaurant', None)]"
not enough wines by the glass either.,"[('glass', None), ('wines', None)]"
these innovators of french indian fusion do a great job of making dishes as interesting as possible while still being accessible.,"[('dishes', None), ('job', None), ('innovators', None), ('fusion', None)]"
"just don't take the seat between the bar and the back half of the restaurant, i saw a woman get nudged 40times sitting there.","[('woman', None), ('bar', None), ('seat', None), ('restaurant', None), ('half', None)]"
"everything i had was good, and i'm a eater.",[]
one should not go to lucky strike for the food.,[]
we could only get through an appetizer and cheese fondue.,[]
both times we waited well over a half hour for a table (even though we had reservations).,[]
happy to be a regular at this place and would warmly recommend it to anyone.,"[('place', None)]"
"night without a reservation, we had to wait at the bar for a little while, but the manager was so nice and made our wait a great experience.","[('experience', None), ('bar', None), ('manager', None)]"
i highly recommend to anyone to give this place a try.,"[('try', None)]"
i highly recommend visiting this restaurant and having dinner and drinks!,[]
"last memorial day, i tried to make reservations but was told they were closed that weekend (interesting, but...).","[('reservations', None)]"
i have enjoyed everything i have ever gotten and the fish is so fresh and always prepared in a great way.,"[('fish', None), ('way', None)]"
i love to visit murrays for my bagel fix.,"[('murrays', None), ('bagel fix', None)]"
"we made early dinner reservations and were thoroughly impressed, reminds me of my grandfather, its old school italian scenery with lots of fun stuff to admire.","[('dinner reservations', None), ('scenery', None), ('school', None), ('lots', None)]"
the place was nice and calm.,"[('place', None)]"
i think locals rate this place so high.,"[('place', None), ('locals', None)]"
but they've done a really nice job of offering all the typical pizzeria faves plus some terrific specials like the godmother pizza (a sort of traditional flat pizza with an olive oil-brushed crust and less tomato sauce than usual).,"[('godmother pizza', None), ('sort', None), ('tomato sauce', None), ('job', None), ('pizzeria faves', None), ('crust', None), ('specials', None)]"
"they forgot a sandwich, didn't include plastic forks, and didn't include pita with the hummus platter.","[('plastic forks', None), ('pita', None)]"
i am reluctant to write because i would not want my jem of a pizza place to become overcrowded.,"[('jem', None)]"
this is probably one of my new favorite places.,"[('places', None)]"
"for myself and family we would only go here to celebrate an occassion, i do prefer smaller, quiter restaurants.","[('occassion', None), ('restaurants', None)]"
"my gf and i still choose to eat there a lot because of diverse cocktails, the chill decor, and the decent sushi.","[('decor', None), ('gf', None), ('sushi', None), ('cocktails', None), ('lot', None)]"
this restaurant is such a great place.,"[('place', None), ('restaurant', None)]"
i love the place.,[]
will have to return to try the chocolate!,"[('chocolate', None)]"
"it's only $1.95 for a regular slice and $4.00 for a slice with a mushroom, not mushrooms.","[('slice', None)]"
our first time in new york and we had to try a new york bagel.,"[('york bagel', None), ('time', None)]"
"everytime my husband and i go there, we are never disappointed.","[('husband', None)]"
i've read some of the previews reviews - people are either not new yorkers or have more appreciation for ambience then food.,"[('people', None)]"
"$160 for 2 filets, 2 sides, an appetizer and drinks.",[]
"its a nice quiet location to go eat a good meal, relax, be able to talk and have a very good time.","[('meal', None), ('time', None), ('location', None)]"
"we arrived for dinner expecting to be impressed by a place that has an impressive past - but, that's just it -- the past!",[]
the wine list is extensive and impressive.,"[('wine list', None)]"
make sure you have the spicy scallop roll.. .,"[('scallop roll', None)]"
this big draw is the all you can sushi here for $19.95!,"[('draw', None)]"
went to village last night for my birthday.,[]
they've the best desserts and mixed drinks as well as snack foods.,"[('drinks', None), ('desserts', None), ('snack foods', None)]"
the best burger i have had in the village.,[]
we visited orsay during ny restaurant week and tried their $35 menu.,[]
i would have gotten some cole slaw and a knish if my stomach had more space.,[]
"came here for restaurant week, didn't save much, but it was still great.",[]
three of us arrived for dinner about 5:30 on a week night without reservations.,[]
"only drawback - they won't toast your bagel, and they don't make eggs for the bagel.","[('eggs', None)]"
as always we had a great glass of wine while we waited.,"[('glass', None), ('wine', None)]"
bring your appetites.,"[('appetites', None)]"
for dinner i had the chicken tikka-masala and some garlic naan.,[]
"like others have said, don't expect the restaurant to make a nite out romantic for you and yes, a busy restaurant may require you to wait.","[('nite', None), ('restaurant', None)]"
"seriously, this place kicks ass.","[('place', None)]"
the food is nothing like its menu description.,[]
i loved it and would highly recommend.,[]
the best place to bring kids or any friends who want to do something different.,"[('friends', None), ('kids', None)]"
"however, i do not understand the extraordinary hype about this restaurant.",[]
it's a small cute restaurant.,"[('restaurant', None)]"
restaurant was dirty and unkempt.,"[('restaurant', None)]"
nice place though.,"[('place', None)]"
"similar to other indian restaurants, they use the dinner special to attract customers at the door.","[('dinner', None), ('customers', None), ('restaurants', None), ('door', None)]"
"the people with carts of food don't understand you because they don't speak english, their job is to give you the delicious food you point at.","[('people', None), ('job', None), ('carts', None), ('english', None)]"
"not the greatest sushi place, but excellent for a $19.95 all you can eat.",[]
what i didn't like was how the food came right after it was ordered.,[]
i think i've had some the best meals of my life at minnow.,[]
"great roofdeck, nice group of 30 somethings, but no music, kind of quiet.","[('group', None), ('music', None), ('roofdeck', None)]"
"if we were to move from the upper east side, we would genuinely miss this restaurant.","[('restaurant', None), ('side', None)]"
"the best part of the experience was knowing that the manager (a bubbly, friendly young woman with a great smile) truly cared about how we were doing.",[]
i would highly recommend it.,[]
it's great to go for a quick lunch either alone or with a friend.,"[('lunch', None)]"
"you get what you pay for and with that logic in mind, spice is a great place to grab some cheap eats and drinks in a beautiful setting.","[('setting', None), ('drinks', None), ('place', None), ('spice', None), ('eats', None)]"
"place should also have a 1,2,3 chili rating to be more authentic...","[('1,2,3 chili rating', None), ('place', None)]"
i love this place more and more everytime i go.,[]
i go and eat out at many different restaurants and this is one place you have go and try.,"[('restaurants', None)]"
"i have been here a few times for dinner, once for brunch and twice for lunch.","[('times', None)]"
we went to ino for valentines.,[]
"the real kicker of the menu, however, is the beef cubes or the chicken with chili and lemon grass.","[('menu', None), ('kicker', None)]"
"it was good, but was not what i thought it would be.",[]
instead ordered an ice cold beer which to me works with indian.,"[('beer', None)]"
"they never brought us complimentary noodles, ignored repeated requests for sugar, and threw our dishes on the table.","[('noodles', None), ('requests', None)]"
we all felt it was worth it.,[]
"the plain slice is great and if you get toppings, the whole slice is topped with them, not sparsely sprinkled on like some places.","[('slice', None)]"
"based on the reviews on here, it appears that the restaurant is overwhelmed after the 7 pm.","[('pm', None), ('restaurant', None)]"
"you'll pay at least double at any other italian restaurant in the city, and most still don't compare.",[]
came looking for this place because i heard good things.,"[('things', None)]"
what an amazing meal and experience!,"[('meal', None), ('experience', None)]"
"the staff has always been attentive and kind, and i've always been amazed at how they've handled all the various different group sizes that come in.","[('group', None), ('staff', None)]"
it is the best deal in town for a monday night dinner at a fine restaurant.,"[('restaurant', None)]"
nothing special about this place.,"[('place', None)]"
"also, the sandwiches (nearing $7) didn't come with anything like chips or a side.","[('sandwiches', None)]"
"this place has good potential, but needs a significant amount of work before we can justify spending that much money on indian food you can get everywhere else.","[('amount', None), ('money', None), ('potential', None), ('spending', None), ('food', None)]"
delicious.,[]
we were seated at the sushi bar in front of yasuda.,[]
salads are a delicious way to begin the meal.,"[('meal', None), ('salads', None), ('way', None)]"
i knew upon visiting nyc that i wanted to try an orginal deli.,"[('deli', None)]"
i would highly recommend this place!,"[('place', None)]"
- i asked for them spicy and they were delicious).,[]
downstairs lounge is always a good attraction,[]
"(food was delivered by a busboy, not waiter) we got no cheese offered for the pasta, our water and wine glasses remained empty our entire meal, when we would have easily spent another $20 on wine.","[('meal', None), ('wine glasses', None), ('water', None)]"
"the food was not fresh, the sauces were bland and very oily.","[('sauces', None), ('food', None)]"
"off the beaten path, this jewel of a restaurant shines just one block away from the plethora of 6th street indian restaurants.","[('plethora', None), ('jewel', None), ('restaurants', None)]"
this is definitely an excellent date spot because of the ambiance and on the weekends the night scene is more than alive.,"[('ambiance', None)]"
as soon as my father lifted his pen from the check a chef appeared to usher us out.,"[('chef', None)]"
great neighborhood joint.,"[('neighborhood joint', None)]"
my fiance took me to scopa last week for my birthday and i couldn't believe the food.,"[('fiance', None), ('birthday', None), ('food', None)]"
i take all my nyc guests to vt's.,[]
"good crowd, good outdoor seating, with a hip japanese vibe.","[('seating', None), ('vibe', None), ('crowd', None)]"
"good to find a restaurant where the owners have some imagination and they have actually pulled it off, like in this case.","[('restaurant', None)]"
"the place wasn't too hard to find, but it was kind of packed, as soon as my boyfriend and i got our food, the line reached the door.","[('place', None)]"
i am happy i did the food was awsome.,[]
"we ordered the chicken casserole, but what we got were a few small pieces of chicken, all dark meat and on the bone.","[('chicken casserole', None), ('bone', None), ('meat', None), ('pieces', None)]"
"i recommend the jelly fish, drunken chicken and the soupy dumplings, certainly the stir fry blue crab.","[('chicken', None), ('dumplings', None), ('jelly fish', None)]"
my wife and i ate here earlier this week and have not stopped ranting and raving about the food.,"[('wife', None)]"
the pizza is yummy and i like the atmoshpere.,"[('pizza', None)]"
give it a try and enjoy.,"[('try', None)]"
"however, go for the ambience, and consider the food just a companion for a trip across the world!","[('ambience', None), ('companion', None), ('food', None)]"
i think this is one of the more underrated places in the city.,"[('city', None), ('places', None)]"
for out-of-towners who will get a big thrill out of the location!,[]
i go at least 3 times a month and have never been disappointed.,[]
i think the restaurant was too loud (when full) to be romantic.,"[('restaurant', None)]"
"i have had so many dinners here and it's always been perfect - on a date with my husband, with my mom, with girlfriends and larger groups.","[('husband', None), ('groups', None), ('mom', None), ('dinners', None), ('date', None), ('girlfriends', None)]"
"delicate spices, onions, eggs and a kick-ass roti.","[('ass roti', None), ('eggs', None), ('onions', None), ('spices', None)]"
this restaurant was way overhyped.,"[('restaurant', None)]"
i've overheard comments from him to his employees that should not have been delivered in the dining area and i've been sitting there while he lectured another customer.,[]
i cannot imagine you not rushing out to eat there.,[]
i have been going there since it opened and i can't get enough.,[]
it is run by the same sichuan chef who started the chain in chinatown.,"[('chef', None)]"
"i can't wait for summer, when they serve outside on their gigantic patio.","[('patio', None)]"
go here for the drinks!,"[('drinks', None)]"
i'd definitely recommend this little place.,"[('place', None)]"
"the first 2 courses were very good, but the chocolate sampler was too rich for me and the dessert wine far too sweet.","[('courses', None), ('chocolate sampler', None), ('dessert wine', None)]"
"butter was melted, white wine warm, cheese oozing everywhere.","[('cheese', None), ('wine warm', None)]"
"it cannot be the ambience, because the place is very cramped and some guests have to sit in an aisle.","[('aisle', None), ('place', None), ('guests', None)]"
"my entree of hot pot with seafood was full of imitation crabmeat with a couple pieces of shrimp and squid, and was unnecessarily heated with a burner.","[('seafood', None), ('couple pieces', None), ('entree', None), ('imitation crabmeat', None), ('pot', None)]"
"in fact, while leaving the place we saw two people looking at the menu, and i couldn't help telling them that the food was horrible.","[('food', None)]"
"even though the restaurant was packed, we were seated promptly and even asked for a table upstairs with no problems.",[]
"if you want americanized chinese food with your usual watery, generic white sauce, this is your place.","[('food', None), ('sauce', None)]"
"food is average, and i would say even the chain restaurant baluchi's tastes better.","[('tastes', None), ('food', None)]"
my boyfriend and i were in ny for a few days and pastis was a place that came recommended.,[]
"small servings for main entree, i had salmon (wasnt impressed) girlfriend had chicken, it was good.","[('servings', None), ('entree', None), ('salmon', None)]"
you can actually get 2 salads worth if u take it home and add it to some lettuce!,"[('salads', None), ('lettuce', None)]"
"very neighborhoody, very quick and sufficient.",[]
i ate here a week ago and found most dishes average at best and too expensive.,[]
"still, try it once, since if you end up loving the food, it could be one of your best dining experiences.",[]
i've waited over one hour for food.,[]
"not only does make the best pizza in ny , maybe anywhere.","[('pizza', None), ('ny', None)]"
our waiter and all of the people helping him were attentive and genuine.,"[('waiter', None)]"
the place is a bistro which means: simple dishes and wine served efficiently in a bustling atmosphere.,"[('dishes', None), ('wine', None), ('atmosphere', None)]"
"overall, the ingredients and technique are there and i am encouraged enough to return at lunch or dinner to see whether the boldness of the flavour palette improves.","[('dinner', None), ('lunch', None), ('ingredients', None), ('technique', None)]"
the fish was not fresh and the rice tasted old and stale.,"[('fish', None)]"
this is the pinnacle of indian fast food (all fast foods in my opinion).,"[('foods', None), ('opinion', None)]"
we do not need to go to a four-star restaurant anymore.,"[('star restaurant', None)]"
i thanked my friend who recommended me this restaurant and will certainly recommend it to others.,[]
"as a retired hipster, i can say with some degree of certainty that for the last year lucky strike has been the best laid-back late night in the city.","[('hipster', None), ('degree', None)]"
they offer the same menu but have creative drinks that are loaded with alcohol and cheeky names -- but they do cost you.,"[('names', None), ('alcohol', None), ('drinks', None), ('menu', None)]"
the food was pretty tradional but it was hot and good with large portions.,"[('portions', None), ('food', None)]"
"unless you are eating in the pizzeria side of this place, and are not in a rush, this place is a bad idea.","[('idea', None), ('place', None)]"
they were very abrupt with me when i called and actually claimed the food was late because they were out of rice.,[]
"after the main course came, we didn't see our waiter for at least 40 minutes!","[('course', None), ('waiter', None)]"
i was pleasantly surprised to find this gem in hoboken.,"[('hoboken', None)]"
if i wanted to deal with a crappy scene and annoying customers i'd go out in manhattan.,"[('manhattan', None), ('customers', None), ('scene', None)]"
"after a seafood craving, i checked citysearch and chose to go to fish based on a previous review and the citysearch info.","[('fish', None)]"
always fresh and delicious.,[]
"this is the perfect spot for meeting friends, having lunch, dinner, pre-theatre or after-theatre drinks!","[('spot', None), ('meeting friends', None)]"
this is a fun restaurant to go to.,"[('restaurant', None)]"
had a late night dinner on a saturday night.,[]
"this is the cheers of new york, whether you've ever been there or not.","[('cheers', None), ('york', None)]"
"i've had the lunch buffet at chennai a couple of times, when i have been in the neighborhood.",[]
another great place to take out-of-towners!,"[('place', None), ('towners', None)]"
"but, hey, there is anything better with a decent vegetarian selection in astoria.","[('astoria', None), ('selection', None)]"
i have been to rao's probably 15 times the past 3 years and it keeps getting better.,[]
(and i have eaten my share) which impresses me for having such a large amount of people to serve.,"[('amount', None), ('people', None)]"
"had 1 appetizer, 2 entrees and 2 cokes and the bill was $55.00, not including tip.",[]
"it's really a takeaway place, i wouldn't sit if i could take it home.",[]
the most fun restaurant i have ever been too!,"[('restaurant', None)]"
slightly above average wines start at $70+ with only one selection listed at $30+.,[]
"nobody at this restaurant will give firm answers about anything and in the end, not one person takes responsibility for anything.","[('restaurant', None), ('answers', None)]"
i recommend this place to everyone who asks me where to go for a good meal.,"[('meal', None)]"
i cannot imagine a friendlier staff working in a restaurant.,"[('staff', None)]"
the wine list is extensive and can easily hike up an otherwise reasonably priced meal.,"[('wine list', None)]"
we always get a sampling of appetizers and share.,[]
"it is nearly impossible to get a table, so if you ever have the chance to go here for dinner, do not pass it up.","[('dinner', None), ('table', None)]"
"i like cafe noir dont get me wrong, it is jsut that the people who work there are evil and incompetent!!","[('people', None), ('cafe', None)]"
"no food snobs allowed, this place is for people who appreciate good food.",[]
i liked the food at this quasi-thai restaurant.,"[('restaurant', None)]"
by far the best salad i have had in a fast food restaurant.,"[('food restaurant', None)]"
not a great place for family or general dining.,"[('dining', None), ('family', None)]"
the workers there also absolutely load the bagel with cream cheese (gets a little messy).,"[('bagel', None), ('cream cheese', None)]"
"so, the menu is written in chalk above your head and it all sounds delicious.",[]
"seriously, this is the best all you can eat in town- as everyone says, the spicy tuna hand rolls are the best- have 4 of these, and you've broken even.","[('tuna hand rolls', None), ('town', None)]"
there is not a single place in chinatown where you have a nice neighborhood feeling like here.,"[('neighborhood', None), ('chinatown', None), ('place', None)]"
"while sapphire is certainly not lacking in ambiance, and probably has the best decor of any indian restaurant i have been to in new york city, the food was not what i had hoped for.","[('sapphire', None), ('restaurant', None), ('york city', None)]"
i would highly recommend this place to anyone looking for a casual atmosphere that whisks you away to the left bank of the river seine.,"[('bank', None), ('place', None), ('atmosphere', None)]"
"we liked it so much, that we will always make it a point to dine here when we visit new york.","[('point', None), ('york', None)]"
for an untrendy rip-off- eat here.,[]
we even had a visit from the manager who wanted to make sure we were enjoying ourselves.,[]
monday nights are a bargain at the $28 prix fix - this includes a three course meal plus *three* glasses of wine paired with each course.,[]
go hungry and enjoy.,[]
