text,labs
"ha it was fun playing madonna
 to digitalis to MJ to run dmc to metronomy to more shit , sad I didnt found roman . .","[('madonna', 'neg')]"
"3 - britney spears
 < 3 it 's amazing -LRB- :","[('britney spears', 'pos')]"
"lindsay lohan
 smoking ! . get the full story at flylip celebrity news","[('lindsay lohan', 'neu')]"
"britney spears
 named best mom in poll .","[('britney spears', 'neu')]"
"DTN UK : Bresnan undergoes scan : tim bresnan
 has had a precautionary scan on his calf , but England are optimistic ... .","[('tim bresnan', 'neg')]"
"its always nice to listen shakira
 songs but when it comes to company i love having denissemo by my side ! te quiero cariñito : -RRB-","[('shakira', 'pos')]"
"Derek Jeter 's Relationship With alex rodriguez
 Much Worse Than ... : There 's just no shortage of folks who get ex ... .","[('alex rodriguez', 'neu')]"
"why do all these porno people follow me ?? with names like  asdfghjkl  . . no , i do n't wan na see britney spears
 porn ... letme alone b * tch !!","[('britney spears', 'neu')]"
"reply : britney spears
 on JimmyKimmelLive , Girl ca n't even lip sync good live . It 's kind of sad . I would n't pay a dime to see her  perform  .","[('britney spears', 'neg')]"
"just finding my ipod
 i lost it for like a month so i 'm happy","[('ipod', 'pos')]"
"Analysis : Obama benefits from ' not Bush ' : Some European commentators say President barack obama
 was mad ...","[('barack obama', 'neu')]"
"paris hilton
 denies racism allegations - Digital Spy .","[('paris hilton', 'neu')]"
"damn these spamers are crazy always following my ass with britney spears
 sucking cock and i block them they keep cumin back damn","[('britney spears', 'neg')]"
"i love windows 7
 its so nice lucid was right","[('windows 7', 'pos')]"
"I always think  what would charlie sheen
 do in this situation  .","[('charlie sheen', 'neu')]"
The latest crazy theory on barack obama,"[('barack obama', 'neu')]"
"my ipod
 got seriously fucked up d : it would n't work for like a hour and the screen was completely frozen dx mehh ...","[('ipod', 'neg')]"
"ca n't wait to use google wave
 it to collaborate with my wife on our next academic conference proposals instead of google docs .","[('google wave', 'pos')]"
this aint gone end up like no Casablanca movie ... no . aint no fairytale or fiction this is truly ... lol mariah carey,"[('mariah carey', 'neu')]"
"Listening to harry potter
 audiobook narrated by stephenfry with poorly son . Feel v . foolish over years of mispronunciation of Diagon Alley .","[('harry potter', 'neu')]"
"Proud to say I am notfollowing al gore
 or Britney Spears or Charlie Sheen or Michael Moore or Naomi Judd or Howard Stern or Nancy Pelosi .","[('al gore', 'neg')]"
"heheh , his music is annoying . britney spears
 is so much better than him , that was random . but i love her -LSB- :","[('britney spears', 'pos')]"
"britain votes britney sears
 best celebrity mother ? umm what ?","[('britney sears', 'neu')]"
"Kiss-Kiss : charlie sheen
 bei Jimmy Kimmels Talkshow .","[('charlie sheen', 'neu')]"
" oprah
 Behind The Scenes  real shots with no glam StopRightThere ForTheGoodOfTheNation","[('oprah', 'neg')]"
"charlie sheen
 Got Everybody saying  winning  ... lmao","[('charlie sheen', 'pos')]"
"just got done playing ' some house of the dead 2 . which actually is the only reason i bought the wii
 .","[('wii', 'neu')]"
"lindsay lohan
 ' s probation extended by a year : troubled star lindsay lohan
 seems to be sinking into deeper trouble , as he","[('lindsay lohan', 'neu')]"
"Had beardyman ' s debut album since yesterday evening , and it is sicker than charlie sheen
 on a whitewater rafting trip !","[('charlie sheen', 'neg')]"
"demi lovato
 just an inspiration for me . She helped be during a bad period and now fans must help her to stay strong .","[('demi lovato', 'pos')]"
"the new  amelia  movie looks terrible . hilary swank
 looks like travis_stuebing . i bet he 'd be better in it than her , though .","[('hilary swank', 'neu')]"
"I ca n't understand why anyone would want to read sarah palin
 ' s memoir . What a colossal waste of paper .","[('sarah palin', 'neu')]"
"obama
 under pressure on Libyan strategy - ABC Online .","[('obama', 'neg')]"
"omg , I want to use justin bieber
 as jace . < 3","[('justin bieber', 'pos')]"
"themunny britboi brunolovesbrit -- britney spears
 - monster -LRB- new 2009 -RRB-","[('britney spears', 'neu')]"
"celebrity : BannedCelebrityPorn.com - britney spears
 Paris Hilton No Underwear pictures = > .","[('britney spears', 'neu')]"
"so i just tried out windows 7
 and i hate it . it is exacrtly what windows vista is only with a different menu bar .","[('windows 7', 'neg')]"
"omg just heard someone on wfmu say about liz taylor  yo she was the origginal kim kardashian
  . liz isnt even yet in a grave to roll over in .","[('kim kardashian', 'pos')]"
"mary j . blige . jason castro . monster mash song . 3oh ! 3 . cascada . britney spears
 . michael bubble . noisettes . mayday parade ... voila .","[('britney spears', 'neu')]"
"ai n't no telling how much times i block that page with britney spears
 given up becky . .","[('britney spears', 'neu')]"
hi my name is harry and i hate britney spears,"[('britney spears', 'neg')]"
yes i am especially when i sing britney spears,"[('britney spears', 'pos')]"
"lol well the main reason was i hardly knew anyone on the ps3 and i wanted to play some xbox
 games . that plus netflix lol","[('xbox', 'neu')]"
"barack obama
 used the internet to his advantage in his presidential campaign .","[('barack obama', 'neu')]"
"google
 translate sucks !","[('google', 'neg')]"
"President barack obama
 should except nobel peace prize with honor . President Obama has communicated with other countries to establish peace","[('barack obama', 'pos')]"
"It 's impossible to sync ms live mail program with google
 calendar . I hate Microsoft for that !","[('google', 'neu')]"
" Omg , if I had a nickel for everytime you say  too much work  I would make bill gates
 look like a motherfucker homeless !!! ","[('bill gates', 'neu')]"
"Mad Magazine-B4 Jackson , there never was a Prez born west of Appalachia , before obama
 , there had never been a Prez born , wherever he was born","[('obama', 'neg')]"
"I was loving the lakers
 jerseys on  Oh No You Did n't  Day","[('lakers', 'pos')]"
"Ever notice how much better looking women are after a divorce ? Why is that ? madonna
 looks better now than she did two years ago .","[('madonna', 'neu')]"
"i 'm playing mario kart on the wii
 with my boys and he says  i got ta change the girl , i ca n't stand girls  i was just like that at his age !","[('wii', 'neu')]"
". . which may or may not be true the real science has been lost amongst all the bullshit and al gore
 : D","[('al gore', 'neg')]"
"just remember , Babyyyy * jt
 voice","[('jt', 'pos')]"
"Obama seeks advice on Afghanistan : barack obama
 prepares to meet senior advisers as the US marks eight yeah . .","[('barack obama', 'neu')]"
"Media : Tech analyst on google
 : ' They 're in love with everything electrical ' : Search engine giant google
 took an ev ... .","[('google', 'neu')]"
"who ' z gon na be lucky 100 it betta not be for fucking britney spears
 !!!!!!!","[('britney spears', 'neg')]"
"I love how Miley 's interviews always beam with warmth , connection , confidence and humility . miley cyrus
 is such a inspiration for everyone .","[('miley cyrus', 'pos')]"
"britney spears
 spears is demanding her 225 strong support crew , including local production staff and support act . .","[('britney spears', 'neu')]"
"If you are n't starving or sarah palin
 why the fuck would you want to go fishing ? Like try mcdonald , its fucking delicious .","[('sarah palin', 'neu')]"
"obama
 still pretending we want obama
 ?","[('obama', 'neg')]"
"jimmy fallon
 & Craig Ferguson & Chelsea Handler - Funniest Late Night Talk Shows ... Oh and of course George Lopez","[('jimmy fallon', 'pos')]"
"the day i cancel okay see i get chatted up on the bus ! shame it was by an 11 year old boy wanting to look at my psp
 .","[('psp', 'neu')]"
"Obama to meet with Congress on Afghan war : One of President barack obama
 ' is most difficult problems is the war i . .","[('barack obama', 'neu')]"
"those using windows 7
 on laptops , you need to consider aerofoil to help prevent battery life :","[('windows 7', 'neg')]"
"taylor swift
 , I want your hair . Miley Cyrus , I want your eyes . Demi Lovato , I want your smile . Selena Gomez , I want your boyfriend . : P","[('taylor swift', 'pos')]"
"i dropped my iphone
 and the screen shattered . i 'm sad : -LRB-","[('iphone', 'neu')]"
"What the hell is a disco stick ?  yells Madge , while gag proclaims  I 'm hotter than you !  The blonde duo end up kissing - ala Britney & madonna","[('madonna', 'neu')]"
"report : windows 7
 security feature is useless","[('windows 7', 'neg')]"
"i like windows 7
 so far but do n't see a compelling reason to upgrade existing computers . but it 's nice to have on new ones .","[('windows 7', 'pos')]"
"decided on a htc magic android phone , was going to wait for a htc hd2 but mobile 6.5 has had poor reviews . iphone
 is dead in the water .","[('iphone', 'neu')]"
"i preordered lbp psp
 already - getting a sackboy keyring : doh , congratz on the crown , you deserve it ; -RRB-","[('psp', 'neu')]"
"GYPSY GIRLS , why you WAN NA LOOK LIKE kim kardashian
 ? why you NO WAN NA LOOK LIKE KHLOE ? CAUSE THATS THE CLOSEST your GON NA GET .","[('kim kardashian', 'neg')]"
"Even if you had mc hammer
 and them 357 bitches ! Biggie smalls the millionaire , the mansion the yacht . The 2 weed spots , the two hot glocks","[('mc hammer', 'pos')]"
"hey amazon , i love you and all but shipping a kindle
 to euroland and not adding a power adapter is lame . thing costs like what ? $ 0.50 ?","[('kindle', 'neu')]"
"angelinajolie best mum ? : photo : britney spears
 had just been voted best celebrity mum . yeah . .","[('britney spears', 'neu')]"
"wow lindsay lohan
 is quite literally a crack whore .","[('lindsay lohan', 'neg')]"
"have this is my world dvd - justin bieber
 ,  free  by tina magazine . . bieber special","[('justin bieber', 'pos')]"
"fuck you and your worthless ass life . . lol nigga the highlight of your day consist of your xbox
 you fucking loser !!","[('xbox', 'neu')]"
"blocking party chat in mw2 is a failure for infinity ward and for the xbox
 team . scratch asap , please . majornelson fourzerotwo","[('xbox', 'neu')]"
"lindsay lohan
 always looks dirty , with the amount of fake tan she wears !!!","[('lindsay lohan', 'neg')]"
"fucking traffic court ... ☹ . Lucky I got my ipad
 ☺","[('ipad', 'pos')]"
"played mortal combat chained in psp
 . onaga is one of the most difficult characters to beet in the whole game series i 've played","[('psp', 'neu')]"
"chetan_bhagat candidates for united nations : britney spears
 -LRB- from circus -RRB- and sigourney weaver -LRB- from aliens -RRB- . good luck .","[('britney spears', 'neu')]"
"President obama
 is looking gaunt ! Am not sure if it is because of d south American tour ! I doubt it ! The pressure of being president ! He has aged","[('obama', 'neg')]"
"just had a nice bath . gon na play my long neglected psp
 for awhile and sleep . goodnight and sweet dreams all .","[('psp', 'pos')]"
"BREAKING NEWS on Obama 's Nobel prize . Turns out it was awarded for making peace with hillary clinton
 . nyt","[('hillary clinton', 'neu')]"
"DD9 is rocking ! I 've heard tons of great feedback from dealers ! The lakers
 are here and TheMirageLV is great !","[('lakers', 'neu')]"
"Republicans Attack obama
 for Being in Brazil to Create American Jobs . Yet the GOP Ca n't Even Create American Jobs in America . WIunion p2","[('obama', 'neg')]"
"i love my kindle
 , i really do .","[('kindle', 'pos')]"
"I have n't been jealous of another guy since i was a kid for having the toy i want & other then Swizz Beats having alicia keys
 thats about it .","[('alicia keys', 'neu')]"
"ten gadgets to make google wave
 more productive - and fun ! : by sebastian anthony -LRB- rss feed -RRB- nov 6th 2009 at 2:00 pm i . .","[('google wave', 'neu')]"
"im really sick of this britney spears
 cock sucker following me !! its annoying as !","[('britney spears', 'neg')]"
"madonna
 is the best . Her new song Celebration is amazing","[('madonna', 'pos')]"
"Fox News announces deaths of ' Obama joe biden
 ' , ' Oksana mel Gibson ' , ' Obarbarino hal Linden ' and ' Obrother where Artthou ' .","[('joe biden', 'neu')]"
"beautiful day here in fwb ! on the couch watching the magic game ! go magic ! and just remembered my parents have a wii
 -- im very excited : -RRB-","[('wii', 'neu')]"
"Thinking that sarah palin
 is a media hungry psycho .","[('sarah palin', 'neg')]"
"the wii
 for sure and nice new profile picture","[('wii', 'pos')]"
"Poll : David Hoffman could weaken alex Giannoulias soft grip on voters in contest for barack obama
 ' is old Senate . .","[('barack obama', 'neu')]"
"after the crash : the unlikely tale of how britney spears
 got back on track : but after more than a year of belch . .","[('britney spears', 'neu')]"
"got a suspicion my xbox
 hard drive is fucked","[('xbox', 'neg')]"
"installing windows 7
 via vm fusion ... ihh but for testing good ; -RRB-","[('windows 7', 'pos')]"
"shakira
 is zo hot woei","[('shakira', 'neu')]"
"rt which party gave soc . second . payments to immigrants , even though they never put a dime into it ? dem & jimmy carter
 . tcot tlot","[('jimmy carter', 'neu')]"
"lindsay lohan
 looks like 10 miles of bad road . get the full story at flylip celebrity news","[('lindsay lohan', 'neg')]"
"- we had it on for the 1st 10 minutes but got sick of it . ipod
 on shuffle much better !","[('ipod', 'pos')]"
"I 'm so blown I 'm finna go put a virus on every computer ever made just so bill gates
 can be poor .","[('bill gates', 'neu')]"
"aha . i was just talking about my ipod
 ' is name a couple of days ago . it 's not after a porn star though ...","[('ipod', 'neu')]"
"dear britney spears
 orn spammer : do n't you think if i wanted to see her vagina , i would have by now ? it 's not the best kept secret , is it ?","[('britney spears', 'neg')]"
"_ ShawtyLov3JB i 'm amazing :-RRB- i saw harry potter
 the deathly hollows part 1","[('harry potter', 'pos')]"
"the dumb bitch on are you smarter than a 5th grader just said that george bush
 is on mount rushmore . really !","[('george bush', 'neu')]"
"E . T by katy perry
 & yeah is my shit .","[('katy perry', 'neu')]"
"RT Kissin_InDaRain I hate when 25days of Christmas plays harry potter
 -_-","[('harry potter', 'neg')]"
"I am about to cry hearing EDGE OF GLORY by gaga
 !!","[('gaga', 'pos')]"
"Follow us on Twitter for your chance to win an ipad
 and other great prizes ! It all starts once we hit 300 followers !","[('ipad', 'neu')]"
"is watching harry potter
 . I love that the television knows what I want . :-RRB- ...","[('harry potter', 'neu')]"
Girls wet like they living in a fish tank ? Lmao really soulja boy,"[('soulja boy', 'neg')]"
"syncables desktop is fully compatible with windows 7
 . hp even has it as an option on their website to add to many of their new windows 7
 pcs","[('windows 7', 'pos')]"
"is it wrong that she has christmas songs on her ipod
 already ?","[('ipod', 'neu')]"
"The opening guy is this crazy dude who paints faces while dancing like micheal jackson
 and john lennon so cool !","[('micheal jackson', 'neu')]"
"does anyone else get the britney spears
 porn followers . they are so barking up the wrong tree ! they definitely need to fire their crm person !","[('britney spears', 'neg')]"
"musicmonday i will still love you - britney spears
 mm","[('britney spears', 'pos')]"
"you 're sure you 're not being followed by multiple britney spears
 ?","[('britney spears', 'neu')]"
"reply - kindle
 the love that you had when you first came to know god . he misses that . he desires it . your passion for his will is vital to your purpose","[('kindle', 'neu')]"
"watching ghost rider , almost forgot how bad an actor nicolas cage
 is !!","[('nicolas cage', 'neg')]"
"YouTube ➲ steve jobs
 extraordinary message ; paramount to succeeding in life !","[('steve jobs', 'pos')]"
"just started my 100th retail title on xbox
 live : dragon age : origins . i 've only officially been on live for 2 years !","[('xbox', 'neu')]"
"barack obama
 becomes liability in virginia Governor Race -- -LRB- Expose Obama -RRB-","[('barack obama', 'neu')]"
"christ , those windows 7
 ads are incredibly annoying .  snap !  . yeah , snap your bleeding ' neck mate .","[('windows 7', 'neg')]"
"setting up our new wii
 and getting ready foe some cowboy 's football !","[('wii', 'pos')]"
"wii
 tennis . you ca n't even touch me !","[('wii', 'neu')]"
"I am curious what exactly it is barack obama
 for a Nobel Peace Prize for . I have heard he got one , I just do n't know what for .","[('barack obama', 'neu')]"
"Its dishonour and disregard that charlie sheen
 has blunts named after him before wiz khalifa ...","[('charlie sheen', 'neg')]"
"chickenfuckerr RT CoolKid_Folly : This nigga ant said lady gaga
 got uh better swagg than soujia boy lmao `` lol .","[('lady gaga', 'pos')]"
"anybody on google wave
 ? i 'm lonely","[('google wave', 'neu')]"
"is britney spears
 more important to republicans then their own agenda ?","[('britney spears', 'neu')]"
"LOL ! I found out some time ago , I hated that shit ! RT LONZtheMUA : I FINALLY FIGURED OUT HOW TO TURN OFF THAT WRETCHED google
 BUZZ F'RY","[('google', 'neg')]"
"Just told my mum that my aim in life is to marry taylor swift
 or Jena Lee . Her face .","[('taylor swift', 'pos')]"
"wtf is wrong with my xbox
 omgggggg . . i swear ps3 get party chat and some games ill be straaaaaaaaaight","[('xbox', 'neu')]"
"i thought i was just asking for a google wave
 invite ... blowjobs are a much better invitation than real time chat !!","[('google wave', 'neu')]"
"why i 'm listening  circus  - britney spears
 ? i hate that song ...","[('britney spears', 'neg')]"
"just got the new laptop in today . it 's as awesome as i was hoping it would be . windows 7
 is running great as we","[('windows 7', 'pos')]"
"would you recommend it over the iphone
 - am stuck as to which to get next","[('iphone', 'neu')]"
"a critic in pall mall - by oscar wilde - kindle
 edition .","[('kindle', 'neu')]"
"RT Shawty __ Reddpresent ! RT Static_SpaZ right here RT BigJamaal : lakers
 Where y' all at ?","[('lakers', 'neg')]"
"Had an awesome dream : seeing the spice girls concert with madonna
 on drums singing Bon Jovi 's shot through the heart . Where did that come from ?","[('madonna', 'pos')]"
"Mariah Carey , nick cannon
 parents of twins : NEW YORK -LRB- AP -RRB- -- Mariah Carey and nick cannon
 celebrated their ... .","[('nick cannon', 'neu')]"
"anyone still without google wave
 ? i have 11 invites . say something nice and i might give you one !","[('google wave', 'neu')]"
"CLE News Talk : President obama
 Facing Criticism Over U.S. Roll In Libya .","[('obama', 'neg')]"
"Meeting ... Who like harry potter
 ? please show you hand \ \ o / / >> \ \ o / /","[('harry potter', 'pos')]"
"Good news : We 're spared an alicia keys
 . Potentially less good news : Sonia Rao 2.0 is singing Adele . Good news : She 's okay ! TheVoice","[('alicia keys', 'neu')]"
"im about to throw this ipod
 out the damn window . computer programs aggravate the hell out of me . fuck you itunes !!","[('ipod', 'neu')]"
"hwahhh ??? wacky brits ... britney spears
 voted best celebrity mum","[('britney spears', 'neg')]"
"has given up on firefox for good , keeps crashing ... welcome home google
 chrome I do love you so !","[('google', 'pos')]"
"President barack obama
 is thought to have been nominated but it 's unclear on what grounds ... :","[('barack obama', 'neu')]"
"at my brothers hockey game they are losing by 2 ! they need to picture up the pase ! ... listening to she only likes me when shes drunk on my ipod
 : -RRB-","[('ipod', 'neu')]"
"RT ChokeOnMyHalo : ------------- > RT inibbleonclits Fuck the lakers
 LOL . . Teamceltics","[('lakers', 'neg')]"
"fantasy by britney spears
 smells so good","[('britney spears', 'pos')]"
"could i have a google wave
 invite pretty please ? ^ ^","[('google wave', 'neu')]"
"recharging my bro 's psp
 . miss my husband . got to talk to him for like a minute or two . miss him so much !","[('psp', 'neu')]"
"she look better than beyonce , alicia keys
 , halle berry , ms. jolie and she 's from no I.D. ... that girl 's an alien","[('alicia keys', 'neg')]"
"Sex and Celebrities : kim kardashian
 In Sexy German Dress And Posing Nud ... .","[('kim kardashian', 'pos')]"
"doug said  your like britney spears
  i said hows that-replie  you r always like hit me baby more time ! lol dorko","[('britney spears', 'neu')]"
"there 's a third grade across the table from me . he has an ipod
 touch . he acts like a really spoiled brat .","[('ipod', 'neu')]"
"ga ga ola lah , lady gaga
 is better fucking bitch more than 8wi6e people :P : P","[('lady gaga', 'neg')]"
"harry potter
 the last of all will be amazing !!!","[('harry potter', 'pos')]"
"cnn Olympics add new sports for 2016 : One more reason to buy a ticket to Rio in 2016 ? tiger woods
 .","[('tiger woods', 'neu')]"
"Wow , I 'm freeeeeaaaking tired . tiger woods
 9-12pm :--RRB- and a good long nap is in store to prepare me for some birthday celebration ! woohoo 23 !","[('tiger woods', 'neu')]"
"Mitt Romney blasts obama
 as  nuanced .  Yes , he really used that word as an epithet : .","[('obama', 'neg')]"
"lady gaga
 Please follow me diva ? , you are amazing lady gaga
 , i love you ♥ Follow me please * -- * 10","[('lady gaga', 'pos')]"
"Michelle obama
 Keynote Address during DNC .","[('obama', 'neu')]"
"Rugby and Golf added to 2016 Olympics . . do we have anyone good at ... Oh yeah , tiger woods
 ! Send US the Gold Medal already ! JW","[('tiger woods', 'neu')]"
"I understand Julia Child is a legend right next to martha stewart
 but I ca n't stand to hear that bitch talk .","[('martha stewart', 'neg')]"
"My loves a revolver my sex is killer do you want to die happy do you want to die happy . fucking love madonna
 ... ...","[('madonna', 'pos')]"
"nicknames ! for they are fun ! -LRB- btw textplus is excellent free texting application for ipod
 and phone , i love it :d -RRB-","[('ipod', 'neu')]"
"i did the maury show today and did a segment on teen prescription drug addiction with lindsay lohan
 ' s dad michael lohan . he seems very hurt !","[('lindsay lohan', 'neu')]"
"john mccain
 is refusing to watch the film adaptation of  game change  ; and why would he , really ? it 's not like it 's matlock . i mean , c'mon !","[('john mccain', 'neg')]"
"i would like to have a google wave
 invitation !","[('google wave', 'pos')]"
"_ jbiebslove was watching the harry potter
 movies on television , now  the nightmare before christmas  is on lol","[('harry potter', 'neu')]"
"just read that lindsay lohan
 told a judge yesterday that she is moving to texas . please come to austin ! please come to austin !","[('lindsay lohan', 'neu')]"
"the poll sucks anyways , obams won it just like jimmy carter
 won it ! so haters move the fuck on !","[('jimmy carter', 'neg')]"
"britney spears
 3 is my new favorite song , and oh yeah i miss you lils xxxx","[('britney spears', 'pos')]"
"ah , sorry . dodgers still have a damn good chance with the phils bullpen behaving like jimmy carter
 in 80 .","[('jimmy carter', 'neu')]"
"aaamo britney spears
 , avril lavigne , simple plan , fall out boy ! ♥","[('britney spears', 'neu')]"
"Drake Caught in Bed With nicki minaj
 ! Wow .","[('nicki minaj', 'neg')]"
"my stepdad loves harry potter
 now . he wins at life .","[('harry potter', 'pos')]"
"barack obama
 fury at General Stanley McChrystal speech : the fog of war ukpolitics","[('barack obama', 'neu')]"
"I really want this book  The presentation secrets of steve jobs
 : How to be insanely great in front of any audience ","[('steve jobs', 'neu')]"
"why does lindsay lohan
 suddenly look like she 's 54 years old ?","[('lindsay lohan', 'neg')]"
"i seriously forgot how much i loved series 1 dw . britney spears
 '  toxic  as a traditional earth ballad ! lol !","[('britney spears', 'pos')]"
"Britney Spears postpones ellen degeneres
 appearance : Britney Spears has been forced to postpone a singular talk ... .","[('ellen degeneres', 'neu')]"
"SmashFit even us coaches need to be coached !!!! -- > you are so right ! tiger woods
 has a coach ! The top athletes have coaches","[('tiger woods', 'neu')]"
"I totally love demi lovato
 and I really , really love her music , but sometimes I like Taylor Swift 's lyrics more . RT if you want a duet !","[('demi lovato', 'neg')]"
"I love Miley Cyrus and demi lovato
 and Taylor Swift : -RRB-","[('demi lovato', 'pos')]"
"creative zii to challenge kindle
 , nook : var fbshare = -LCB- url : ' - amazon - kindle
 / creative-zii . .","[('kindle', 'neu')]"
"check out britney spears
 actually looking good in a bikini for once","[('britney spears', 'neu')]"
"Dude , do not tell me you like harry potter
 ! I hate it more than I can find words to express ! lol","[('harry potter', 'neg')]"
"I would just like to publicly express my love for google
 . WHAT did we do before it ?","[('google', 'pos')]"
"britney spears
 and lady gag album releases in the same month - i cant handle it !","[('britney spears', 'neu')]"
"Thats why ipad
 would not work for me to read i hate to read on computer i wish i could print all my pdfs or i could see them with the kindle","[('ipad', 'neu')]"
"wow , barack obama
 sounds nothing like himself . . snl","[('barack obama', 'neg')]"
"botRT : Naaaw ! My friend ordered the first taylor swift
 redord from Germany ! She told me I can borrow it from he ... .","[('taylor swift', 'pos')]"
"is n't the kindle
 inspiration enough ? mind you , i 'd be okay with them with or without the kindle
 present . : -RRB-","[('kindle', 'neu')]"
"the best voice application out there . had it on blackberry . voice dial text email facebook and twitter . no voice text on iphone
 though : -LRB-","[('iphone', 'neu')]"
"They should have invited lady gaga
 2 d Royal Wedding she will just walk in there with a dead body on her head and evry1 will forget about kate","[('lady gaga', 'neg')]"
"I hope mariah carey
 twins do n't get nick cannons looks , acting skills , rap skills HELLLLLLLL I hope Mariah genes were very dominant ha","[('mariah carey', 'pos')]"
"neat comparison What barack obama
 Has In Common With A Guy Who Liked To Paint Fleshy Naked Chicks :","[('barack obama', 'neu')]"
"listening to britney spears
 ; lucky","[('britney spears', 'neu')]"
"SHe got That good good SHe micheal jackson
 bad and im attraccted to heR with Her ATtRAcTivE Asssz ! ~","[('micheal jackson', 'neg')]"
"Well im thinking about throwing a 3 day charlie sheen
 party this weekend f ___ it !!!!!!!","[('charlie sheen', 'pos')]"
"Dear anderson cooper
 : I do n't believe any of the rumors ... you are my boo snaps ! lollll","[('anderson cooper', 'neu')]"
"i 'm watching freaky friday on disney channel . that 's one of my favorite movies . lindsay lohan
 was way better back then than today ...","[('lindsay lohan', 'neu')]"
"and furthermost , steve jobs
 can suck it ,  I 'm here today because a teenager died in a car wreck and I took his liver ...","[('steve jobs', 'neg')]"
"Omg !! that song right next 2 u by justin bieber
 & chris brown is the bomb I love that song !!! : -RRB-","[('justin bieber', 'pos')]"
"womanizer ! boy do n't try to front i i know just just what you are are are ! damn i love that song . britney spears
 bitch ! lol","[('britney spears', 'neu')]"
"Yar I 'm listening to starstruck if you were wondering :-RRB- -LRB- lady gaga
 not Disney or whatever ha -RRB-","[('lady gaga', 'neu')]"
"harry potter
 was n't great .","[('harry potter', 'neg')]"
"Really guys , justin bieber
 has n't been a TT for so long ! Help me trend it !!!","[('justin bieber', 'pos')]"
"lucunya : britney spears
 went to a resto , someone near her farted , everyone was staring & angrily she responded  oops i did it again ","[('britney spears', 'neu')]"
"while packing , i 've realized what a diva i truly am . fuck ... ... im like lindsay lohan
 on speed !!!!!","[('lindsay lohan', 'neu')]"
"hell no !! fuck psp
 !! lol jk . nope . i like handheld systems better just not the psp","[('psp', 'neg')]"
"am in love with windows 7
 !! ca n't stop talking about it ! its like a woman lool ... thinking of grabbing food am so hungry !!!","[('windows 7', 'pos')]"
"lol was n't sure how that bill gates
 would go over , glad you enjoyed it :-RRB- As for tuna helper , I love the stuff and come on over !","[('bill gates', 'neu')]"
"wishing i had a wii
 . and a wii
 fit .","[('wii', 'neu')]"
"erikacardoso217 I figured out exactly why I hate harry potter
 !!! Its a pussy version of Xmen ! My coworker -LRB- continued -RRB- .","[('harry potter', 'neg')]"
"i 'm actually liking google wave
 ... i just wish more people were able to use it right now .","[('google wave', 'pos')]"
"Metasploit is now on my ipad
 . Fuck . Yeah .","[('ipad', 'neu')]"
"I do n't know if I even have an aura , man . I just try to win - tiger woods
 quote","[('tiger woods', 'neu')]"
"i am confused . did obama win the nobel peace prize for simply not being george bush
 ? < -- -LRB- yes , that is correct -RRB-","[('george bush', 'neg')]"
" While some Disney artists rely heavily on AutoTune and layers of effects , demi lovato
 sounds best with stripped-down production  - Billboard","[('demi lovato', 'pos')]"
"upgrading my home and studio computers to windows 7
 ... man i hope they do n't screw up my machines !!!","[('windows 7', 'neu')]"
"is nicolas cage
 selling another castle ? : more real estate news from nicolas cage
 . various sources have reported . .","[('nicolas cage', 'neu')]"
"What arnold schwarzenegger
 's most famous characters would sound like if they were clinically depressed . .","[('arnold schwarzenegger', 'neg')]"
"Just consumed russell brand
 . Unfortunately , I think I not only gained his appearance ... but also seven different kinds of herpes .","[('russell brand', 'pos')]"
"Ririiilove JuliLoveRihanna Mdrrrr vous etes trop folllleee on dirai lady gaga
 avec  mother monster ","[('lady gaga', 'neu')]"
"lady gag and madonna
 were actually funny at snl , it surprised me lol","[('madonna', 'neu')]"
"Paris Hilton supposedly said black guys are  gross  and she 'd  never touch one .  I guess we know what started the feud with kim kardashian
 .","[('kim kardashian', 'neg')]"
"JrMozart Bought an ipad
 . Love it .","[('ipad', 'pos')]"
"Iremember when my dad and brother went too a snoop dogg
 concert and me and my sister went too and that 's when I got on my1st rollercoaster lol","[('snoop dogg', 'neu')]"
"looking to compile twitter responses for favorite . educational iphone
 and mac apps . please . tweet them with eduappfav . thanks !","[('iphone', 'neu')]"
"LankaWeb : Moral cries and lies of hillary clinton
 : H . L . D . Mahindapala On September 30 , 2009 , UN Secu . .","[('hillary clinton', 'neg')]"
"I like nicki minaj
 and the Brat idk why just because the Brat killed the freestyle people act like Nicki is losing","[('nicki minaj', 'pos')]"
musicmonday confessions of broken hearth - lindsay lohan,"[('lindsay lohan', 'neu')]"
"This week 's online poll : Should barack obama
 have been given the Nobel peace prize ?","[('barack obama', 'neu')]"
"i am going freaking nuts ... i hate watching kids play mario kart on the wii
 , i want to scream and pull out my hair !!","[('wii', 'neg')]"
"lohan mock dating video : as it turns out , lindsay lohan
 is a pretty good sport . lalohan teamed up with funnyordi . .","[('lindsay lohan', 'pos')]"
"lindsay lohan
 : fendi boots fierce -LRB- just jared -RRB- - x.fr / y5t","[('lindsay lohan', 'neu')]"
"halo waypoint launches today on xbox
 live : by eddie makuch if you 're like me and ca n't get enough halo , . .","[('xbox', 'neu')]"
"okay first he hates demi lovato
 then taylor swift and now he thinks they should commit suicide ?? that michael crook need to STFU !","[('demi lovato', 'neg')]"
